Route,Date,Total_Market_Forecast,Total_Market_Lower_CI,Total_Market_Upper_CI,CebuPac_Forecast,CebuPac_Lower_CI,CebuPac_Upper_CI
Busuanga (USU)-Cebu (CEB),2025-09-01,5264.519810714399,3982.470293203597,6546.5693282252005,68.67836767986144,13.267718043304264,124.08901731641862
Busuanga (USU)-Cebu (CEB),2025-10-01,6521.276677118277,5239.227159607475,7803.326194629079,41.390743456443644,-17.740536413022845,100.52202332591014
Busuanga (USU)-Cebu (CEB),2025-11-01,7056.119518367412,5774.07000085661,8338.169035878214,46.63509025659093,-12.982508835461687,106.25268934864354
Busuanga (USU)-Cebu (CEB),2025-12-01,8681.515920317777,7399.466402806976,9963.56543782858,56.99095248888261,-8.280820672368947,122.26272565013417
Busuanga (USU)-Cebu (CEB),2026-01-01,9131.324273078233,7849.274755567431,10413.373790589034,104.21635438616364,37.74097076085016,170.69173801147713
Busuanga (USU)-Cebu (CEB),2026-02-01,8389.873658990848,7107.824141480046,9671.923176501648,115.52160760397953,46.838882232949004,184.20433297501006
Busuanga (USU)-Cebu (CEB),2026-03-01,9074.906490407328,7792.856972896526,10356.956007918128,49.31649009425139,-22.299728818514083,120.93270900701687
Busuanga (USU)-Cebu (CEB),2026-04-01,8681.03343650828,7398.983918997478,9963.082954019083,167.5940624567488,94.62010275807624,240.56802215542132
Busuanga (USU)-Cebu (CEB),2026-05-01,8845.265589315222,7563.216071804421,10127.315106826023,51.90197367201257,-23.61084197283155,127.4147893168567
Busuanga (USU)-Cebu (CEB),2026-06-01,8828.410733908715,7546.361216397913,10110.460251419518,110.6145757963587,33.2182361856881,188.0109154070293
Busuanga (USU)-Manila (MNL),2025-07-01,9444.625874227084,8340.604152265381,10548.647596188786,11.232,-48.50045569474749,70.96445569474749
Busuanga (USU)-Manila (MNL),2025-08-01,9292.745743763404,8185.604446567785,10399.887040959024,11.232,-48.50045569474749,70.96445569474749
Busuanga (USU)-Manila (MNL),2025-09-01,9735.811377475578,9414.6546124084,10056.968142542757,72.0,12.267544305252514,131.7324556947475
Busuanga (USU)-Manila (MNL),2025-10-01,10505.431754270901,10183.326399160615,10827.537109381188,11.232,-48.50045569474749,70.96445569474749
Busuanga (USU)-Manila (MNL),2025-11-01,13619.909099863045,13296.936842463821,13942.88135726227,11.232,-48.50045569474749,70.96445569474749
Busuanga (USU)-Manila (MNL),2025-12-01,13402.163447742387,13078.39874372256,13725.928151762213,11.232,-48.50045569474749,70.96445569474749
Busuanga (USU)-Manila (MNL),2026-01-01,13411.962255327431,13087.473001738177,13736.451508916685,11.232,-48.50045569474749,70.96445569474749
Busuanga (USU)-Manila (MNL),2026-02-01,13023.812682928328,12698.660823348995,13348.964542507661,11.232,-48.50045569474749,70.96445569474749
Busuanga (USU)-Manila (MNL),2026-03-01,13285.65755543096,12959.899624667689,13611.415486194232,11.232,-48.50045569474749,70.96445569474749
Busuanga (USU)-Manila (MNL),2026-04-01,13172.571540555224,12846.259155704649,13498.883925405798,71.568,11.835544305252512,131.30045569474748
Busuanga (USU)-Manila (MNL),2026-05-01,13464.309552316223,13137.489856110593,13791.129248521853,11.232,-48.50045569474749,70.96445569474749
Busuanga (USU)-Manila (MNL),2026-06-01,13199.943613634638,12872.659675227453,13527.227552041822,137.232,77.49954430525251,196.96445569474747
Butuan (BXU)-Manila (MNL),2025-07-01,32438.56,25578.446071983613,39298.67392801639,23611.0,18205.574106033073,29016.425893966927
Butuan (BXU)-Manila (MNL),2025-08-01,32438.56,22736.893843574657,42140.22615642534,23611.0,15966.573390349262,31255.426609650738
Butuan (BXU)-Manila (MNL),2025-09-01,32438.56,20556.49413096471,44320.62586903529,23611.0,14248.527715100863,32973.47228489914
Butuan (BXU)-Manila (MNL),2025-10-01,32438.56,18718.33214396722,46158.78785603278,23611.0,12800.148212066146,34421.851787933854
Butuan (BXU)-Manila (MNL),2025-11-01,32438.56,17098.878923562253,47778.24107643775,23611.0,11524.10025375238,35697.89974624762
Butuan (BXU)-Manila (MNL),2025-12-01,32438.56,15634.781298999838,49242.33870100016,23611.0,10370.464717353421,36851.53528264658
Butuan (BXU)-Manila (MNL),2026-01-01,32438.56,14288.404580898183,50588.71541910182,23611.0,9309.587354174517,37912.41264582548
Butuan (BXU)-Manila (MNL),2026-02-01,32438.56,13035.227687149312,51841.89231285069,23611.0,8322.146780698522,38899.853219301476
Butuan (BXU)-Manila (MNL),2026-03-01,32438.56,11858.218215950834,53018.90178404917,23611.0,7394.7223180992205,39827.27768190078
Butuan (BXU)-Manila (MNL),2026-04-01,32438.56,10744.974979223822,54132.14502077618,23611.0,6517.5424518126965,40704.4575481873
Butuan (BXU)-Manila (MNL),2026-05-01,32438.56,9686.136081678484,55190.98391832152,23611.0,5683.230477640289,41538.76952235971
Butuan (BXU)-Manila (MNL),2026-06-01,32438.56,8674.42826192942,56202.691738070585,23611.0,4886.055430201726,42335.944569798274
Cagayan de Oro (CGY)-Cebu (CEB),2025-07-01,12019.896980676673,9582.80150627784,14456.992455075506,-325.38838152339827,-2579.587411568501,1928.8106485217047
Cagayan de Oro (CGY)-Cebu (CEB),2025-08-01,10964.369821030472,7518.709696230204,14410.02994583074,-185.53411473342078,-2780.429396410377,2409.361166943536
Cagayan de Oro (CGY)-Cebu (CEB),2025-09-01,10953.641729502031,7231.0540028926025,14676.22945611146,-105.79021773535216,-2802.1955444229666,2590.6151089522623
Cagayan de Oro (CGY)-Cebu (CEB),2025-10-01,9835.634613998285,6093.38128119505,13577.88794680152,258.58700820554094,-2470.0078876873067,2987.1819040983883
Cagayan de Oro (CGY)-Cebu (CEB),2025-11-01,10425.616427756271,6677.477486960517,14173.755368552025,-34.39449840248355,-2773.3733718998183,2704.5843750948516
Cagayan de Oro (CGY)-Cebu (CEB),2025-12-01,13700.22955182253,9933.765244768187,17466.69385887687,31.550286908501207,-2710.796153901107,2773.8967277181096
Cagayan de Oro (CGY)-Cebu (CEB),2026-01-01,13430.166396608573,9653.119978938788,17207.21281427836,1363.8954956042267,-1379.5449177009027,4107.335908909356
Cagayan de Oro (CGY)-Cebu (CEB),2026-02-01,11811.969172667728,8032.81425473531,15591.124090600148,1244.5655255137854,-1499.2304659942497,3988.3615170218204
Cagayan de Oro (CGY)-Cebu (CEB),2026-03-01,11101.66235733479,7322.500467513433,14880.824247156146,1365.0021326385581,-1378.9094544711606,4108.913719748277
Cagayan de Oro (CGY)-Cebu (CEB),2026-04-01,11290.586494139827,7511.146335431635,15070.026652848019,-2.0729921300653587,-2746.022160614024,2741.8761763538932
Cagayan de Oro (CGY)-Cebu (CEB),2026-05-01,11497.472933389141,7717.716540248723,15277.22932652956,-1.182005202215152,-2745.143392025585,2742.7793816211542
Cagayan de Oro (CGY)-Cebu (CEB),2026-06-01,12639.07629277061,8859.204258905866,16418.948326635353,1166.3693408629504,-1577.5960183732238,3910.3347000991243
Cagayan de Oro (CGY)-Manila (MNL),2025-07-01,79629.69264790916,68108.56833941651,91150.81695640182,40326.31805823017,32019.407661836347,48633.228454624
Cagayan de Oro (CGY)-Manila (MNL),2025-08-01,79248.96303172185,66188.8933570327,92309.032706411,39968.658345841744,28220.91300184353,51716.40368983996
Cagayan de Oro (CGY)-Manila (MNL),2025-09-01,75669.93510552988,62203.597577427565,89136.27263363218,40120.00829278279,25734.596126055058,54505.420459510526
Cagayan de Oro (CGY)-Manila (MNL),2025-10-01,80378.15710607774,66798.20597851438,93958.10823364109,40865.57065499511,24256.340835598457,57474.800474391755
Cagayan de Oro (CGY)-Manila (MNL),2025-11-01,74454.47968176207,60842.3212135445,88066.63814997963,41463.383216570386,22894.782106620518,60031.98432652025
Cagayan de Oro (CGY)-Manila (MNL),2025-12-01,81476.21683919705,67854.89290153791,95097.54077685619,41546.40187942801,21206.308979755013,61886.49477910101
Cagayan de Oro (CGY)-Manila (MNL),2026-01-01,81107.7640513005,67483.82899218697,94731.69911041403,41823.92250554266,19854.72108277299,63793.12392831233
Cagayan de Oro (CGY)-Manila (MNL),2026-02-01,68509.74685271917,54885.06768979142,82134.42601564691,40570.87832402277,17085.303109838187,64056.45353820735
Cagayan de Oro (CGY)-Manila (MNL),2026-03-01,73502.37639111595,59877.48515978803,87127.26762244386,41016.5459149099,16106.735094110438,65926.35673570936
Cagayan de Oro (CGY)-Manila (MNL),2026-04-01,84871.51405581116,71246.56238770857,98496.46572391375,42349.07473125675,16092.168837474928,68605.98062503856
Cagayan de Oro (CGY)-Manila (MNL),2026-05-01,87421.3559804966,73796.387102643,101046.32485835021,42607.49976969426,15069.316476277625,70145.68306311089
Cagayan de Oro (CGY)-Manila (MNL),2026-06-01,86765.85517079949,73140.88145616681,100390.82888543217,43778.55529449218,15016.115010526224,72540.99557845814
Caticlan (MPH)-Cebu (CEB),2025-07-01,15565.810179820932,10035.162069331747,21096.458290310118,9765.0,6217.371330808895,13312.628669191105
Caticlan (MPH)-Cebu (CEB),2025-08-01,15166.505642026477,8803.169587661852,21529.8416963911,9765.0,4747.895421766326,14782.104578233673
Caticlan (MPH)-Cebu (CEB),2025-09-01,12032.12320359163,5444.892837540331,18619.353569642928,9765.0,3620.3268985730465,15909.673101426954
Caticlan (MPH)-Cebu (CEB),2025-10-01,15747.653734251377,9080.53602545456,22414.771443048194,9765.0,2669.742661617792,16860.25733838221
Caticlan (MPH)-Cebu (CEB),2025-11-01,19234.524421232913,12541.389830810967,25927.659011654858,9765.0,1832.2611367615773,17697.738863238425
Caticlan (MPH)-Cebu (CEB),2025-12-01,21084.175020276187,14382.516410845066,27785.833629707307,9765.0,1075.119963612855,18454.880036387145
Caticlan (MPH)-Cebu (CEB),2026-01-01,20423.63732878682,13719.181178007286,27128.093479566352,9765.0,378.8567973173067,19151.143202682695
Caticlan (MPH)-Cebu (CEB),2026-02-01,17948.591184193847,11243.217916698635,24653.96445168906,9765.0,-269.2091564673483,19799.209156467346
Caticlan (MPH)-Cebu (CEB),2026-03-01,17991.795830104536,11286.126603973353,24697.46505623572,9765.0,-877.8860075733119,20407.88600757331
Caticlan (MPH)-Cebu (CEB),2026-04-01,18662.448041361145,11956.697877074874,25368.198205647415,9765.0,-1453.5868871559069,20983.586887155907
Caticlan (MPH)-Cebu (CEB),2026-05-01,20216.631589648736,13510.905088625743,26922.35809067173,9765.0,-2001.1531912147511,21531.15319121475
Caticlan (MPH)-Cebu (CEB),2026-06-01,18651.40454987299,11945.841814183133,25356.967285562845,9765.0,-2524.346202853905,22054.346202853907
Caticlan (MPH)-Manila (MNL),2025-07-01,113294.824,93805.37369265092,132784.27430734906,38745.53270776168,28583.036354708845,48908.029060814515
Caticlan (MPH)-Manila (MNL),2025-08-01,113294.824,85732.57905215044,140857.06894784953,36439.577467298965,25339.53698276703,47539.6179518309
Caticlan (MPH)-Manila (MNL),2025-09-01,113294.824,79538.10585608252,147051.54214391747,35424.2531330836,24168.22745365156,46680.27881251564
Caticlan (MPH)-Manila (MNL),2025-10-01,113294.824,74315.92338530184,152273.72461469815,34485.898982582396,23196.814811400487,45774.983153764304
Caticlan (MPH)-Manila (MNL),2025-11-01,113294.824,69715.0882686633,156874.5597313367,35423.99447468627,24128.5172578406,46719.47169153193
Caticlan (MPH)-Manila (MNL),2025-12-01,113294.824,65555.61537966598,161034.032620334,36292.43428905041,24995.719003387065,47589.14957471376
Caticlan (MPH)-Manila (MNL),2026-01-01,113294.824,61730.58529740299,164859.062702597,36488.32663191664,25191.371523703314,47785.28174012997
Caticlan (MPH)-Manila (MNL),2026-02-01,113294.824,58170.33410430089,168419.3138956991,33970.46575617716,22673.464218887508,45267.46729346681
Caticlan (MPH)-Manila (MNL),2026-03-01,113294.824,54826.47307795277,171763.1749220472,35461.061209418825,24164.05083148404,46758.07158735361
Caticlan (MPH)-Manila (MNL),2026-04-01,113294.824,51663.77068410825,174925.87731589173,37926.35216220914,26629.34086539927,49223.36345901902
Caticlan (MPH)-Manila (MNL),2026-05-01,113294.824,48655.62996024638,177934.0180397536,38713.32868438566,27416.321306998827,50010.3360617725
Caticlan (MPH)-Manila (MNL),2026-06-01,113294.824,45781.38771216506,180808.2602878349,39206.90161391384,27909.91614667905,50503.88708114863
Caticlan (MPH)-nan,2025-06-01,334.4981282306637,117.64463077240396,551.3516256889235,156.98400000000004,-302.2292251608523,616.1972251608524
Caticlan (MPH)-nan,2025-07-01,418.1311047078252,98.87383289254103,737.3883765231094,484.3440000000001,25.13077483914776,943.5572251608525
Caticlan (MPH)-nan,2025-08-01,217.4267355151585,-119.15568070890629,554.0091517392233,0.0,-459.21322516085235,459.21322516085235
Caticlan (MPH)-nan,2025-09-01,-53.241249439190895,-392.5837125968382,286.10121371845645,0.0,-459.21322516085235,459.21322516085235
Caticlan (MPH)-nan,2025-10-01,440.42990543329324,80.92085839609081,799.9389524704957,482.11199999999997,22.89877483914762,941.3252251608524
Caticlan (MPH)-nan,2025-11-01,144.95334808777432,-227.95822435324743,517.8649205287961,165.16800000000003,-294.0452251608523,624.3812251608524
Caticlan (MPH)-nan,2025-12-01,265.5353231114823,-108.3388874637057,639.4095336866703,151.218,-307.9952251608523,610.4312251608524
Caticlan (MPH)-nan,2026-01-01,351.0633045799184,-24.736644433752247,726.863253593589,156.984,-302.22922516085237,616.1972251608523
Caticlan (MPH)-nan,2026-02-01,185.9587479197126,-194.47178880963077,566.389284649056,156.98399999999998,-302.22922516085237,616.1972251608523
Caticlan (MPH)-nan,2026-03-01,338.9583269291721,-43.39103897771531,721.3076928360595,321.7799999999999,-137.43322516085243,780.9932251608523
Caticlan (MPH)-nan,2026-04-01,25.083564819646227,-357.2681494545184,407.4352790938108,0.0,-459.21322516085235,459.21322516085235
Caticlan (MPH)-nan,2026-05-01,131.05976480958117,-252.0703571411271,514.1898867602895,0.0,-459.21322516085235,459.21322516085235
Cauayan (CYZ)-Manila (MNL),2025-07-01,11372.210000000001,8811.181891364286,13933.238108635716,7323.75,5660.664589694794,8986.835410305206
Cauayan (CYZ)-Manila (MNL),2025-08-01,11270.096,7648.255315148654,14891.936684851345,7323.75,4971.792057361554,9675.707942638446
Cauayan (CYZ)-Manila (MNL),2025-09-01,10506.938,6071.107196230913,14942.768803769086,7323.75,4443.201572024851,10204.298427975149
Cauayan (CYZ)-Manila (MNL),2025-10-01,10663.922,5541.865782728569,15785.978217271433,7323.75,3997.579179389588,10649.920820610412
Cauayan (CYZ)-Manila (MNL),2025-11-01,12547.73,6821.097056802822,18274.36294319718,7323.75,3604.9779701694297,11042.52202983057
Cauayan (CYZ)-Manila (MNL),2025-12-01,13555.105999999998,7281.893916917408,19828.318083082588,7323.75,3250.0393460850446,11397.460653914955
Cauayan (CYZ)-Manila (MNL),2026-01-01,15272.767999999996,8496.924523903783,22048.61147609621,7323.75,2923.639595272609,11723.860404727391
Cauayan (CYZ)-Manila (MNL),2026-02-01,15231.663999999999,7987.982630297307,22475.345369702693,7323.75,2619.8341147231076,12027.665885276892
Cauayan (CYZ)-Manila (MNL),2026-03-01,17301.251999999997,9618.167674092849,24984.336325907145,7323.75,2334.4937690843817,12313.006230915618
Cauayan (CYZ)-Manila (MNL),2026-04-01,20053.946,11955.264024998,28152.627975002,7323.75,2064.612160039883,12582.887839960116
Cauayan (CYZ)-Manila (MNL),2026-05-01,20866.428,12372.458686101783,29360.39731389822,7323.75,1807.9196997033705,12839.58030029663
Cauayan (CYZ)-Manila (MNL),2026-06-01,17558.926,8687.264392461828,26430.58760753817,7323.75,1562.6531440497001,13084.8468559503
Cebu (CEB)-Angeles City (CRK),2025-07-01,4247.25,-376.69732827516145,8871.19732827516,3743.2499999999995,-1065.6993152711398,8552.199315271138
Cebu (CEB)-Angeles City (CRK),2025-08-01,4247.25,-2291.999023345571,10786.499023345572,3743.2499999999995,-3057.6313424212553,10544.131342421255
Cebu (CEB)-Angeles City (CRK),2025-09-01,4247.25,-3761.661704094946,12256.161704094946,3743.2499999999995,-4586.094545073178,12072.594545073178
Cebu (CEB)-Angeles City (CRK),2025-10-01,4247.25,-5000.644656550323,13495.144656550323,3743.2499999999995,-5874.648630542279,13361.148630542279
Cebu (CEB)-Angeles City (CRK),2025-11-01,4247.25,-6092.210550401796,14586.710550401796,3743.2499999999995,-7009.887569297336,14496.387569297336
Cebu (CEB)-Angeles City (CRK),2025-12-01,4247.25,-7079.0615517796905,15573.56155177969,3743.2499999999995,-8036.222021320844,15522.722021320844
Cebu (CEB)-Angeles City (CRK),2026-01-01,4247.25,-7986.564706077619,16481.064706077617,3743.2499999999995,-8980.033955721781,16466.53395572178
Cebu (CEB)-Angeles City (CRK),2026-02-01,4247.25,-8831.248046691142,17325.748046691144,3743.2499999999995,-9858.51268484251,17345.01268484251
Cebu (CEB)-Angeles City (CRK),2026-03-01,4247.25,-9624.591984825485,18119.091984825485,3743.2499999999995,-10683.597945813419,18170.097945813417
Cebu (CEB)-Angeles City (CRK),2026-04-01,4247.25,-10374.955337999807,18869.455337999807,3743.2499999999995,-11463.982988563948,18950.48298856395
Cebu (CEB)-Angeles City (CRK),2026-05-01,4247.25,-11088.64833825502,19583.14833825502,3743.2499999999995,-12206.230514590887,19692.730514590887
Cebu (CEB)-Angeles City (CRK),2026-06-01,4247.25,-11770.573408189894,20265.07340818989,3743.2499999999995,-12915.439090146356,20401.939090146356
Cebu (CEB)-Bacolod City (BCD),2025-07-01,8413.976455160477,6317.9202128668385,10510.032697454115,300.8564391419227,-971.2740222202433,1572.9869005040887
Cebu (CEB)-Bacolod City (BCD),2025-08-01,8118.826012343293,5719.111252248811,10518.540772437775,406.55094927787957,-941.799443135323,1754.901341691082
Cebu (CEB)-Bacolod City (BCD),2025-09-01,7154.370584932749,4754.655824838266,9554.085345027232,443.68271054162983,-913.7780995985215,1801.1435206817812
Cebu (CEB)-Bacolod City (BCD),2025-10-01,8539.29829471344,6139.583534618958,10939.013054807923,456.7275479014379,-901.8534364521952,1815.308532255071
Cebu (CEB)-Bacolod City (BCD),2025-11-01,9582.403647185827,7182.688887091344,11982.11840728031,2188.134357225648,829.4151847724561,3546.8535296788395
Cebu (CEB)-Bacolod City (BCD),2025-12-01,9969.79138062123,7570.076620526746,12369.506140715712,1096.8083536344013,-261.9278730470612,2455.5445803158636
Cebu (CEB)-Bacolod City (BCD),2026-01-01,10079.7788728275,7680.064112733018,12479.493632921984,2715.945964868215,1357.2076333653638,4074.684296371066
Cebu (CEB)-Bacolod City (BCD),2026-02-01,8882.62796765217,6482.913207557687,11282.342727746653,2762.14867094363,1403.4100796635325,4120.887262223727
Cebu (CEB)-Bacolod City (BCD),2026-03-01,9057.97409192928,6658.259331834797,11457.688852023763,3037.622478794052,1678.8838554521985,4396.361102135905
Cebu (CEB)-Bacolod City (BCD),2026-04-01,10797.25448355567,8397.539723461186,13196.969243650152,1398.9870031372072,40.24837583828571,2757.725630436129
Cebu (CEB)-Bacolod City (BCD),2026-05-01,10562.04226368433,8162.327503589848,12961.757023778813,463.7876188359225,-894.951008951381,1822.5262466232261
Cebu (CEB)-Bacolod City (BCD),2026-06-01,9783.07767532898,7383.3629152344965,12182.792435423462,463.79064563520853,-894.9479822123711,1822.529273482788
Cebu (CEB)-Butuan (BXU),2025-07-01,4133.64,2373.28442244128,5893.9955775587205,0.0,-143.2429408434213,143.2429408434213
Cebu (CEB)-Butuan (BXU),2025-08-01,4133.64,1644.121267617336,6623.158732382664,0.0,-143.2429408434213,143.2429408434213
Cebu (CEB)-Butuan (BXU),2025-09-01,4133.64,1084.6147002810421,7182.6652997189585,0.0,-143.2429408434213,143.2429408434213
Cebu (CEB)-Butuan (BXU),2025-10-01,4133.64,612.9288448825605,7654.35115511744,0.0,-143.2429408434213,143.2429408434213
Cebu (CEB)-Butuan (BXU),2025-11-01,4133.64,197.3652640077994,8069.914735992201,0.0,-143.2429408434213,143.2429408434213
Cebu (CEB)-Butuan (BXU),2025-12-01,4133.64,-178.33293088124174,8445.612930881241,0.0,-143.2429408434213,143.2429408434213
Cebu (CEB)-Butuan (BXU),2026-01-01,4133.64,-523.823077265848,8791.103077265849,160.89,17.647059156578678,304.1329408434213
Cebu (CEB)-Butuan (BXU),2026-02-01,4133.64,-845.3974647653286,9112.67746476533,0.0,-143.2429408434213,143.2429408434213
Cebu (CEB)-Butuan (BXU),2026-03-01,4133.64,-1147.4267326761592,9414.70673267616,302.808,159.56505915657868,446.0509408434213
Cebu (CEB)-Butuan (BXU),2026-04-01,4133.64,-1433.093116866744,9700.373116866744,0.0,-143.2429408434213,143.2429408434213
Cebu (CEB)-Butuan (BXU),2026-05-01,4133.64,-1704.7989483716474,9972.078948371647,0.0,-143.2429408434213,143.2429408434213
Cebu (CEB)-Butuan (BXU),2026-06-01,4133.64,-1964.4105994379152,10231.690599437916,0.0,-143.2429408434213,143.2429408434213
Cebu (CEB)-Cagayan de Oro (CGY),2025-07-01,11839.30215292137,8651.964209852438,15026.6400959903,-325.00207025476084,-2565.095089890624,1915.0909493811023
Cebu (CEB)-Cagayan de Oro (CGY),2025-08-01,10218.758246064732,5464.3498033402375,14973.166688789226,-126.73109557116575,-2709.360206134359,2455.898014992027
Cebu (CEB)-Cagayan de Oro (CGY),2025-09-01,9138.69546626567,4143.4358600012665,14133.955072530072,-106.99231860611073,-2792.845160099262,2578.860522887041
Cebu (CEB)-Cagayan de Oro (CGY),2025-10-01,9138.69546626567,4143.4358600012665,14133.955072530072,259.0943485631551,-2459.883003227905,2978.0717003542154
Cebu (CEB)-Cagayan de Oro (CGY),2025-11-01,9138.69546626567,4143.4358600012665,14133.955072530072,-35.22241021953551,-2765.016576837268,2694.571756398197
Cebu (CEB)-Cagayan de Oro (CGY),2025-12-01,9138.69546626567,4143.4358600012665,14133.955072530072,30.42250802228122,-2702.9232430013753,2763.768259045938
Cebu (CEB)-Cagayan de Oro (CGY),2026-01-01,9138.69546626567,4143.4358600012665,14133.955072530072,1349.2395786470347,-1385.2743626173624,4083.753519911432
Cebu (CEB)-Cagayan de Oro (CGY),2026-02-01,9138.69546626567,4143.4358600012665,14133.955072530072,1231.331521584426,-1503.566884618765,3966.229927787617
Cebu (CEB)-Cagayan de Oro (CGY),2026-03-01,9138.69546626567,4143.4358600012665,14133.955072530072,1350.644318541138,-1384.3806436320629,4085.669280714339
Cebu (CEB)-Cagayan de Oro (CGY),2026-04-01,9138.69546626567,4143.4358600012665,14133.955072530072,-2.1902074405882774,-2737.2568311953696,2732.8764163141927
Cebu (CEB)-Cagayan de Oro (CGY),2026-05-01,9138.69546626567,4143.4358600012665,14133.955072530072,-1.2566620090879046,-2736.3370008275347,2733.823676809359
Cebu (CEB)-Cagayan de Oro (CGY),2026-06-01,9138.69546626567,4143.4358600012665,14133.955072530072,1171.0916277003382,-1563.9932261711049,3906.1764815717816
Cebu (CEB)-Caticlan (MPH),2025-07-01,13625.35472377385,8996.584915844,18254.1245317037,9765.0,6029.923724980434,13500.076275019566
Cebu (CEB)-Caticlan (MPH),2025-08-01,13639.9078124392,8298.84084547592,18980.97477940248,9765.0,4482.804475369348,15047.195524630652
Cebu (CEB)-Caticlan (MPH),2025-09-01,10134.881619580641,4577.833446741717,15691.929792419565,9765.0,3295.6581215210044,16234.341878478996
Cebu (CEB)-Caticlan (MPH),2025-10-01,13427.431946211715,7800.625785531262,19054.238106892168,9765.0,2294.8474499608665,17235.152550039133
Cebu (CEB)-Caticlan (MPH),2025-11-01,17370.22266014372,11720.485259545803,23019.96006074164,9765.0,1413.1155479095487,18116.884452090453
Cebu (CEB)-Caticlan (MPH),2025-12-01,19182.464368254306,13525.146916540169,24839.781819968444,9765.0,615.9689758267705,18914.03102417323
Cebu (CEB)-Caticlan (MPH),2026-01-01,17562.935863269806,11903.10824323948,23222.763483300132,9765.0,-117.08295155926498,19647.082951559263
Cebu (CEB)-Caticlan (MPH),2026-02-01,15181.815681334112,9521.156311494648,20842.475051173577,9765.0,-799.3910492613013,20329.3910492613
Cebu (CEB)-Caticlan (MPH),2026-03-01,15918.058215919265,10257.123189526803,21578.993242311728,9765.0,-1440.228825058699,20970.2288250587
Cebu (CEB)-Caticlan (MPH),2026-04-01,16849.285419517466,11188.259029707599,22510.311809327333,9765.0,-2046.3482635193013,21576.3482635193
Cebu (CEB)-Caticlan (MPH),2026-05-01,18041.50455970224,12380.447887808157,23702.561231596323,9765.0,-2622.846567598199,22152.8465675982
Cebu (CEB)-Caticlan (MPH),2026-06-01,16408.341965922402,10747.275257065632,22069.408674779173,9765.0,-3173.683756957991,22703.68375695799
Cebu (CEB)-Davao City (DVO),2025-07-01,23803.918526017784,15422.247900605777,32185.58915142979,16859.630668868354,8469.694002507647,25249.56733522906
Cebu (CEB)-Davao City (DVO),2025-08-01,24989.79043353658,14616.295940041235,35363.28492703192,16341.174574892499,6144.475467689721,26537.873682095276
Cebu (CEB)-Davao City (DVO),2025-09-01,25299.154062289468,14371.1092796252,36227.19884495374,15983.074656288672,5028.917868841279,26937.231443736066
Cebu (CEB)-Davao City (DVO),2025-10-01,27088.977736491863,16090.9845454811,38086.970927502625,15735.733457691364,4438.093305066774,27033.373610315954
Cebu (CEB)-Davao City (DVO),2025-11-01,32645.394929837756,21624.764283958124,43666.02557571739,15564.89379717964,4107.014535501372,27022.773058857907
Cebu (CEB)-Davao City (DVO),2025-12-01,36361.23451933184,25106.662025569887,47615.80701309379,15446.894087591114,3913.3534978896714,26980.434677292556
Cebu (CEB)-Davao City (DVO),2026-01-01,34405.15680944158,22690.46293318517,46119.85068569799,15365.391165955296,3795.928965793675,26934.853366116917
Cebu (CEB)-Davao City (DVO),2026-02-01,28365.225137366993,16097.269674460927,40633.18060027306,15309.096737279682,3722.5365594151717,26895.656915144194
Cebu (CEB)-Davao City (DVO),2026-03-01,31412.04939887003,18646.257310190107,44177.84148754995,15270.213926255139,3675.505655187031,26864.92219732325
Cebu (CEB)-Davao City (DVO),2026-04-01,35299.22453733312,22178.892463679425,48419.55661098681,15243.357396599564,3644.763910293048,26841.95088290608
Cebu (CEB)-Davao City (DVO),2026-05-01,34484.624426553935,21167.99066100611,47801.258192101755,15224.8074727094,3624.360915124511,26825.25403029429
Cebu (CEB)-Davao City (DVO),2026-06-01,34329.15428473705,20936.8422839814,47721.4662854927,15211.994958183372,3610.664455346703,26813.32546102004
Cebu (CEB)-General Santos (GES),2025-07-01,3956.6748624305233,353.5043176273525,7559.845407233694,5709.51822893805,2566.6558515193915,8852.380606356708
Cebu (CEB)-General Santos (GES),2025-08-01,4318.191371314954,6.3738330541609685,8630.008909575747,2371.317808064172,-830.0840295675152,5572.719645695859
Cebu (CEB)-General Santos (GES),2025-09-01,4555.811607355336,-28.398141930992097,9140.021356641664,4224.323483030088,124.34447875703972,8324.302487303135
Cebu (CEB)-General Santos (GES),2025-10-01,4711.996387823928,14.989916732512938,9409.002858915343,3723.7606559665073,-376.218348306541,7823.739660239556
Cebu (CEB)-General Santos (GES),2025-11-01,4814.654671716369,69.74639648731227,9559.562946945425,5365.4467445236605,1265.4677402506122,9465.425748796708
Cebu (CEB)-General Santos (GES),2025-12-01,4882.1306653447,116.6764767197401,9647.58485396966,5198.300939473049,1098.3219352000006,9298.279943746096
Cebu (CEB)-General Santos (GES),2026-01-01,4926.48178386623,152.17856318113263,9700.785004551328,4974.657310437891,874.678306164843,9074.63631471094
Cebu (CEB)-General Santos (GES),2026-02-01,4955.633214002191,177.51204480078195,9733.7543832036,4393.282223782653,293.3032195096048,8493.2612280557
Cebu (CEB)-General Santos (GES),2026-03-01,4974.794080904776,195.0243994218472,9754.563762387705,6475.604107864193,2375.6251035911446,10575.583112137241
Cebu (CEB)-General Santos (GES),2026-04-01,4987.388276755417,206.90656982001838,9767.869983690816,4653.451394272808,553.4723899997598,8753.430398545857
