Airline,ROUTE,Year,Month,Passenger,OwnShfli,RouteHHI,AirHHI_From,AirHHI_To,AirFli_From,AirFli_To
Philippine Airlines,BCD-CEB,2022.0,9,934.048,30.59,10000.0,3604.7,3224.65,339,1125
AirAsia,BCD-MNL,2022.0,9,6621.599999999999,16.49,3654.38,3604.7,3843.84,339,3992
Cebu Pacific,BCD-MNL,2022.0,9,15026.576000000001,49.04,3654.38,3604.7,3843.84,339,3992
Philippine Airlines,BCD-MNL,2022.0,9,11846.896,30.59,3654.38,3604.7,3843.84,339,3992
Cebgo,BXU-CEB,2022.0,9,364.608,3.89,10000.0,6253.79,3224.65,137,1125
Cebu Pacific,BXU-MNL,2022.0,9,7535.232,49.04,6826.06,6253.79,3843.84,137,3992
Philippine Airlines,BXU-MNL,2022.0,9,1858.4,30.59,6826.06,6253.79,3843.84,137,3992
Philippine Airlines,CBO-MNL,2022.0,9,2404.608,30.59,10000.0,10000.0,3843.84,37,3992
Philippine Airlines,CEB-BCD,2022.0,9,1043.9360000000001,30.59,10000.0,3224.65,3604.7,1125,339
Cebgo,CEB-BXU,2022.0,9,425.376,3.89,10000.0,3224.65,6253.79,1125,137
Cebgo,CEB-CGM,2022.0,9,121.536,3.89,10000.0,3224.65,10000.0,1125,2
Cebgo,CEB-CGY,2022.0,9,3220.704,3.89,6031.56,3224.65,3825.21,1125,420
Philippine Airlines,CEB-CGY,2022.0,9,1208.768,30.59,6031.56,3224.65,3825.21,1125,420
Cebgo,CEB-CRK,2022.0,9,546.912,3.89,10000.0,3224.65,10000.0,1125,18
Cebgo,CEB-CYP,2022.0,9,850.752,3.89,10000.0,3224.65,5711.91,1125,33
Cebu Pacific,CEB-DVO,2022.0,9,3610.632,49.04,5325.43,3224.65,5261.98,1125,446
Philippine Airlines,CEB-DVO,2022.0,9,2142.8160000000003,30.59,5325.43,3224.65,5261.98,1125,446
Cebgo,CEB-IAO,2022.0,9,2369.952,3.89,5671.34,3224.65,5244.71,1125,175
Philippine Airlines,CEB-IAO,2022.0,9,1098.88,30.59,5671.34,3224.65,5244.71,1125,175
Cebgo,CEB-ILO,2022.0,9,1276.128,3.89,10000.0,3224.65,3253.12,1125,469
AirAsia,CEB-MNL,2022.0,9,2979.72,16.49,5460.5,3224.65,3843.84,1125,3992
Cebu Pacific,CEB-MNL,2022.0,9,25174.832000000002,49.04,5460.5,3224.65,3843.84,1125,3992
Philippine Airlines,CEB-MNL,2022.0,9,7698.624,30.59,5460.5,3224.65,3843.84,1125,3992
Cebu Pacific,CEB-MPH,2022.0,9,2040.7920000000001,49.04,10000.0,3224.65,3333.8,1125,484
Cebgo,CEB-PAG,2022.0,9,121.536,3.89,10000.0,3224.65,8218.63,1125,77
Philippine Airlines,CEB-PPS,2022.0,9,1043.9360000000001,30.59,10000.0,3224.65,4007.63,1125,165
Cebgo,CEB-TAC,2022.0,9,60.768,3.89,10000.0,3224.65,4671.25,1125,159
Cebgo,CEB-USU,2022.0,9,1093.824,3.89,5151.79,3224.65,5140.47,1125,93
Philippine Airlines,CEB-USU,2022.0,9,769.216,30.59,5151.79,3224.65,5140.47,1125,93
Cebgo,CGY-CEB,2022.0,9,4010.688,3.89,6530.0,3825.21,3224.65,420,1125
Philippine Airlines,CGY-CEB,2022.0,9,1153.824,30.59,6530.0,3825.21,3224.65,420,1125
AirAsia,CGY-MNL,2022.0,9,662.16,16.49,4802.63,3825.21,3843.84,420,3992
Cebu Pacific,CGY-MNL,2022.0,9,11738.352,49.04,4802.63,3825.21,3843.84,420,3992
Philippine Airlines,CGY-MNL,2022.0,9,8731.248,30.59,4802.63,3825.21,3843.84,420,3992
Cebgo,CRK-CEB,2022.0,9,546.912,3.89,10000.0,10000.0,3224.65,18,1125
Cebgo,CYP-CEB,2022.0,9,486.144,3.89,10000.0,5711.91,3224.65,33,1125
Philippine Airlines,CYP-MNL,2022.0,9,274.72,30.59,10000.0,5711.91,3843.84,33,3992
Cebu Pacific,CYZ-MNL,2022.0,9,3767.616,49.04,10000.0,10000.0,3843.84,49,3992
Cebu Pacific,DGT-MNL,2022.0,9,3453.648,49.04,5136.99,5000.79,3843.84,133,3992
Philippine Airlines,DGT-MNL,2022.0,9,4823.76,30.59,5136.99,5000.79,3843.84,133,3992
Cebgo,DPL-CEB,2022.0,9,60.768,3.89,10000.0,5104.89,3224.65,70,1125
Cebu Pacific,DPL-MNL,2022.0,9,3139.6800000000003,49.04,5195.04,5104.89,3843.84,70,3992
Philippine Airlines,DPL-MNL,2022.0,9,2104.032,30.59,5195.04,5104.89,3843.84,70,3992
Cebu Pacific,DVO-CEB,2022.0,9,3139.6800000000003,49.04,5228.9,5261.98,3224.65,446,1125
Philippine Airlines,DVO-CEB,2022.0,9,2032.928,30.59,5228.9,5261.98,3224.65,446,1125
Cebu Pacific,DVO-MNL,2022.0,9,17358.548,49.04,5289.48,5261.98,3843.84,446,3992
Philippine Airlines,DVO-MNL,2022.0,9,10625.2,30.59,5289.48,5261.98,3843.84,446,3992
Philippine Airlines,DVO-TAG,2022.0,9,769.216,30.59,10000.0,5261.98,3375.63,446,240
Philippine Airlines,EUQ-MNL,2022.0,9,384.608,30.59,10000.0,10000.0,3843.84,15,3992
Cebu Pacific,GES-MNL,2022.0,9,10057.104,49.04,5411.01,5472.66,3843.84,121,3992
Philippine Airlines,GES-MNL,2022.0,9,5575.2,30.59,5411.01,5472.66,3843.84,121,3992
Cebgo,IAO-CEB,2022.0,9,1519.2,3.89,5128.87,5244.71,3224.65,175,1125
Philippine Airlines,IAO-CEB,2022.0,9,1098.88,30.59,5128.87,5244.71,3224.65,175,1125
Philippine Airlines,IAO-MNL,2022.0,9,1428.544,30.59,10000.0,5244.71,3843.84,175,3992
Cebgo,ILO-CEB,2022.0,9,1276.128,3.89,10000.0,3253.12,3224.65,469,1125
AirAsia,ILO-MNL,2022.0,9,15446.84,16.49,3528.5,3253.12,3843.84,469,3992
Cebu Pacific,ILO-MNL,2022.0,9,8369.104000000001,49.04,3528.5,3253.12,3843.84,469,3992
Philippine Airlines,ILO-MNL,2022.0,9,12013.344000000001,30.59,3528.5,3253.12,3843.84,469,3992
AirAsia,KLO-MNL,2022.0,9,7283.759999999999,16.49,7721.88,7795.88,3843.84,106,3992
Cebu Pacific,KLO-MNL,2022.0,9,1098.8880000000001,49.04,7721.88,7795.88,3843.84,106,3992
Philippine Airlines,LAO-MNL,2022.0,9,1016.464,30.59,10000.0,10000.0,3843.84,22,3992
Cebu Pacific,LGP-MNL,2022.0,9,7064.280000000001,49.04,5048.44,5011.5,3843.84,194,3992
Philippine Airlines,LGP-MNL,2022.0,9,5798.2080000000005,30.59,5048.44,5011.5,3843.84,194,3992
AirAsia,MNL-BCD,2022.0,9,4469.58,16.49,3518.89,3843.84,3604.7,3992,339
Cebu Pacific,MNL-BCD,2022.0,9,7872.832,49.04,3518.89,3843.84,3604.7,3992,339
Philippine Airlines,MNL-BCD,2022.0,9,7777.808,30.59,3518.89,3843.84,3604.7,3992,339
Philippine Airlines,MNL-BSO,2022.0,9,879.104,30.59,10000.0,3843.84,10000.0,3992,16
Cebu Pacific,MNL-BXU,2022.0,9,7535.232,49.04,6715.67,3843.84,6253.79,3992,137
Philippine Airlines,MNL-BXU,2022.0,9,1968.2880000000002,30.59,6715.67,3843.84,6253.79,3992,137
Philippine Airlines,MNL-CBO,2022.0,9,3060.704,30.59,10000.0,3843.84,10000.0,3992,37
AirAsia,MNL-CEB,2022.0,9,7945.92,16.49,3756.03,3843.84,3224.65,3992,1125
Cebu Pacific,MNL-CEB,2022.0,9,19194.248,49.04,3756.03,3843.84,3224.65,3992,1125
Philippine Airlines,MNL-CEB,2022.0,9,12027.888,30.59,3756.03,3843.84,3224.65,3992,1125
AirAsia,MNL-CGY,2022.0,9,662.16,16.49,5023.48,3843.84,3825.21,3992,420
Cebu Pacific,MNL-CGY,2022.0,9,15109.288,49.04,5023.48,3843.84,3825.21,3992,420
Philippine Airlines,MNL-CGY,2022.0,9,9217.664,30.59,5023.48,3843.84,3825.21,3992,420
Philippine Airlines,MNL-CRM,2022.0,9,329.664,30.59,10000.0,3843.84,10000.0,3992,6
Philippine Airlines,MNL-CYP,2022.0,9,329.664,30.59,10000.0,3843.84,5711.91,3992,33
Cebu Pacific,MNL-CYZ,2022.0,9,3924.6000000000004,49.04,10000.0,3843.84,10000.0,3992,49
Cebu Pacific,MNL-DGT,2022.0,9,6593.328,49.04,5097.98,3843.84,5000.79,3992,133
Philippine Airlines,MNL-DGT,2022.0,9,4974.048000000001,30.59,5097.98,3843.84,5000.79,3992,133
Cebu Pacific,MNL-DPL,2022.0,9,3139.6800000000003,49.04,5134.71,3843.84,5104.89,3992,70
Philippine Airlines,MNL-DPL,2022.0,9,2254.32,30.59,5134.71,3843.84,5104.89,3992,70
Cebu Pacific,MNL-DVO,2022.0,9,18329.148,49.04,5394.64,3843.84,5261.98,3992,446
Philippine Airlines,MNL-DVO,2022.0,9,10289.072,30.59,5394.64,3843.84,5261.98,3992,446
Philippine Airlines,MNL-EUQ,2022.0,9,439.552,30.59,10000.0,3843.84,10000.0,3992,15
Cebu Pacific,MNL-GES,2022.0,9,10993.944,49.04,5534.77,3843.84,5472.66,3992,121
Philippine Airlines,MNL-GES,2022.0,9,5575.2,30.59,5534.77,3843.84,5472.66,3992,121
Philippine Airlines,MNL-IAO,2022.0,9,2472.48,30.59,10000.0,3843.84,5244.71,3992,175
AirAsia,MNL-ILO,2022.0,9,12084.42,16.49,3515.91,3843.84,3253.12,3992,469
Cebu Pacific,MNL-ILO,2022.0,9,8757.344000000001,49.04,3515.91,3843.84,3253.12,3992,469
Philippine Airlines,MNL-ILO,2022.0,9,15746.304,30.59,3515.91,3843.84,3253.12,3992,469
AirAsia,MNL-KLO,2022.0,9,7780.379999999999,16.49,7831.15,3843.84,7795.88,3992,106
Cebu Pacific,MNL-KLO,2022.0,9,1098.8880000000001,49.04,7831.15,3843.84,7795.88,3992,106
Philippine Airlines,MNL-LAO,2022.0,9,644.784,30.59,10000.0,3843.84,10000.0,3992,22
Cebgo,MNL-LGP,2022.0,9,60.768,3.89,4978.06,3843.84,5011.5,3992,194
Cebu Pacific,MNL-LGP,2022.0,9,7064.280000000001,49.04,4978.06,3843.84,5011.5,3992,194
Philippine Airlines,MNL-LGP,2022.0,9,6153.728,30.59,4978.06,3843.84,5011.5,3992,194
Philippine Airlines,MNL-MNL,2022.0,9,391.072,30.59,10000.0,3843.84,3843.84,3992,3992
AirAsia,MNL-MPH,2022.0,9,9766.859999999999,16.49,3195.52,3843.84,3333.8,3992,484
Cebgo,MNL-MPH,2022.0,9,1215.3600000000001,3.89,3195.52,3843.84,3333.8,3992,484
Cebu Pacific,MNL-MPH,2022.0,9,11773.800000000001,49.04,3195.52,3843.84,3333.8,3992,484
Philippine Airlines,MNL-MPH,2022.0,9,7323.712,30.59,3195.52,3843.84,3333.8,3992,484
Cebu Pacific,MNL-OZC,2022.0,9,3924.6000000000004,49.04,10000.0,3843.84,5201.04,3992,84
Cebu Pacific,MNL-PAG,2022.0,9,3296.664,49.04,10000.0,3843.84,8218.63,3992,77
AirAsia,MNL-PPS,2022.0,9,2317.56,16.49,5223.08,3843.84,4007.63,3992,165
Cebu Pacific,MNL-PPS,2022.0,9,6802.64,49.04,5223.08,3843.84,4007.63,3992,165
Philippine Airlines,MNL-PPS,2022.0,9,901.7280000000001,30.59,5223.08,3843.84,4007.63,3992,165
Cebu Pacific,MNL-RXS,2022.0,9,3139.6800000000003,49.04,10000.0,3843.84,7597.97,3992,60
AirAsia,MNL-TAG,2022.0,9,5793.9,16.49,3346.22,3843.84,3375.63,3992,240
Cebu Pacific,MNL-TAG,2022.0,9,5204.104,49.04,3346.22,3843.84,3375.63,3992,240
Philippine Airlines,MNL-TAG,2022.0,9,5014.448,30.59,3346.22,3843.84,3375.63,3992,240
Cebgo,MNL-WNP,2022.0,9,1154.592,3.89,10000.0,3843.84,10000.0,3992,38
Cebu Pacific,MPH-CEB,2022.0,9,2040.7920000000001,49.04,10000.0,3333.8,3224.65,484,1125
AirAsia,MPH-KLO,2022.0,9,165.54,16.49,10000.0,3333.8,7795.88,484,106
AirAsia,MPH-MNL,2022.0,9,13077.66,16.49,3278.17,3333.8,3843.84,484,3992
Cebgo,MPH-MNL,2022.0,9,1154.592,3.89,3278.17,3333.8,3843.84,484,3992
Cebu Pacific,MPH-MNL,2022.0,9,14913.480000000001,49.04,3278.17,3333.8,3843.84,484,3992
Philippine Airlines,MPH-MNL,2022.0,9,8826.592,30.59,3278.17,3333.8,3843.84,484,3992
Cebgo,OZC-CEB,2022.0,9,1093.824,3.89,10000.0,5201.04,3224.65,84,1125
Cebu Pacific,OZC-MNL,2022.0,9,3767.616,49.04,5183.96,5201.04,3843.84,84,3992
Philippine Airlines,OZC-MNL,2022.0,9,2554.896,30.59,5183.96,5201.04,3843.84,84,3992
Cebgo,PAG-CEB,2022.0,9,911.52,3.89,10000.0,8218.63,3224.65,77,1125
Cebu Pacific,PAG-MNL,2022.0,9,6122.376,49.04,10000.0,8218.63,3843.84,77,3992
Philippine Airlines,PPS-CEB,2022.0,9,1098.88,30.59,10000.0,4007.63,3224.65,165,1125
AirAsia,PPS-MNL,2022.0,9,4138.5,16.49,4090.2,4007.63,3843.84,165,3992
Cebu Pacific,PPS-MNL,2022.0,9,6294.552000000001,49.04,4090.2,4007.63,3843.84,165,3992
Philippine Airlines,PPS-MNL,2022.0,9,1612.768,30.59,4090.2,4007.63,3843.84,165,3992
AirAsia,RXS-MNL,2022.0,9,1324.32,16.49,6697.97,7597.97,3843.84,60,3992
Cebu Pacific,RXS-MNL,2022.0,9,5023.488,49.04,6697.97,7597.97,3843.84,60,3992
Cebgo,TAC-CEB,2022.0,9,121.536,3.89,8131.88,4671.25,3224.65,159,1125
Philippine Airlines,TAC-CEB,2022.0,9,1043.9360000000001,30.59,8131.88,4671.25,3224.65,159,1125
AirAsia,TAC-MNL,2022.0,9,7449.299999999999,16.49,5160.15,4671.25,3843.84,159,3992
Cebu Pacific,TAC-MNL,2022.0,9,13814.592,49.04,5160.15,4671.25,3843.84,159,3992
Philippine Airlines,TAC-MNL,2022.0,9,601.152,30.59,5160.15,4671.25,3843.84,159,3992
Philippine Airlines,TAG-DVO,2022.0,9,769.216,30.59,10000.0,3375.63,5261.98,240,446
AirAsia,TAG-MNL,2022.0,9,5793.9,16.49,3606.06,3375.63,3843.84,240,3992
Cebu Pacific,TAG-MNL,2022.0,9,9280.624,49.04,3606.06,3375.63,3843.84,240,3992
Philippine Airlines,TAG-MNL,2022.0,9,4864.160000000001,30.59,3606.06,3375.63,3843.84,240,3992
Cebu Pacific,TUG-MNL,2022.0,9,5337.456,49.04,10000.0,10000.0,3843.84,34,3992
Cebgo,USU-CEB,2022.0,9,1033.056,3.89,5342.68,5140.47,3224.65,93,1125
Philippine Airlines,USU-CEB,2022.0,9,604.384,30.59,5342.68,5140.47,3224.65,93,1125
Cebgo,USU-MNL,2022.0,9,1033.056,3.89,5032.41,5140.47,3843.84,93,3992
Philippine Airlines,USU-MNL,2022.0,9,879.104,30.59,5032.41,5140.47,3843.84,93,3992
Cebgo,WNP-MNL,2022.0,9,1154.592,3.89,10000.0,10000.0,3843.84,38,3992
Philippine Airlines,ZAM-CEB,2022.0,9,494.49600000000004,30.59,10000.0,6044.92,3224.65,97,1125
Cebu Pacific,ZAM-MNL,2022.0,9,11412.568000000001,49.04,6273.34,6044.92,3843.84,97,3992
Philippine Airlines,ZAM-MNL,2022.0,9,3757.2000000000003,30.59,6273.34,6044.92,3843.84,97,3992
Philippine Airlines,BCD-CEB,2022.0,10,1593.376,32.46,10000.0,3625.97,3042.94,559,1705
Cebu Pacific,BCD-DVO,2022.0,10,156.984,47.08,10000.0,3625.97,5087.17,559,693
AirAsia,BCD-MNL,2022.0,10,10936.800000000001,16.82,3615.36,3625.97,3757.89,559,6230
Cebu Pacific,BCD-MNL,2022.0,10,23444.632,47.08,3615.36,3625.97,3757.89,559,6230
Philippine Airlines,BCD-MNL,2022.0,10,19865.488,32.46,3615.36,3625.97,3757.89,559,6230
Cebgo,BXU-CEB,2022.0,10,546.912,3.64,7213.68,5959.34,3042.94,203,1705
Philippine Airlines,BXU-CEB,2022.0,10,109.888,32.46,7213.68,5959.34,3042.94,203,1705
Cebu Pacific,BXU-MNL,2022.0,10,10517.928,47.08,6571.95,5959.34,3757.89,203,6230
Philippine Airlines,BXU-MNL,2022.0,10,2960.512,32.46,6571.95,5959.34,3757.89,203,6230
Philippine Airlines,CBO-MNL,2022.0,10,3210.992,32.46,10000.0,10000.0,3757.89,45,6230
Philippine Airlines,CEB-BCD,2022.0,10,1648.3200000000002,32.46,10000.0,3042.94,3625.97,1705,559
Cebgo,CEB-BXU,2022.0,10,546.912,3.64,7213.68,3042.94,5959.34,1705,203
Philippine Airlines,CEB-BXU,2022.0,10,109.888,32.46,7213.68,3042.94,5959.34,1705,203
Cebgo,CEB-CGY,2022.0,10,4192.992,3.64,5333.14,3042.94,3578.55,1705,651
Philippine Airlines,CEB-CGY,2022.0,10,2472.48,32.46,5333.14,3042.94,3578.55,1705,651
Cebgo,CEB-CRK,2022.0,10,607.6800000000001,3.64,10000.0,3042.94,10000.0,1705,20
Cebgo,CEB-CYP,2022.0,10,1215.3600000000001,3.64,10000.0,3042.94,5243.83,1705,58
Cebu Pacific,CEB-DVO,2022.0,10,4395.552000000001,47.08,5140.93,3042.94,5087.17,1705,693
Philippine Airlines,CEB-DVO,2022.0,10,3131.808,32.46,5140.93,3042.94,5087.17,1705,693
Cebgo,CEB-IAO,2022.0,10,3342.2400000000002,3.64,5576.05,3042.94,5335.38,1705,262
Philippine Airlines,CEB-IAO,2022.0,10,1648.3200000000002,32.46,5576.05,3042.94,5335.38,1705,262
Cebgo,CEB-ILO,2022.0,10,1883.808,3.64,10000.0,3042.94,3247.42,1705,671
AirAsia,CEB-MNL,2022.0,10,7499.52,16.82,4512.28,3042.94,3757.89,1705,6230
Cebu Pacific,CEB-MNL,2022.0,10,32039.928,47.08,4512.28,3042.94,3757.89,1705,6230
Philippine Airlines,CEB-MNL,2022.0,10,13293.216,32.46,4512.28,3042.94,3757.89,1705,6230
Cebu Pacific,CEB-MPH,2022.0,10,4552.536,47.08,7930.74,3042.94,3428.32,1705,849
Philippine Airlines,CEB-MPH,2022.0,10,604.384,32.46,7930.74,3042.94,3428.32,1705,849
Cebgo,CEB-PAG,2022.0,10,546.912,3.64,10000.0,3042.94,7408.1,1705,132
Philippine Airlines,CEB-PPS,2022.0,10,1428.544,32.46,10000.0,3042.94,3562.6,1705,314
Cebgo,CEB-TAC,2022.0,10,60.768,3.64,6063.88,3042.94,4225.34,1705,276
Philippine Airlines,CEB-TAC,2022.0,10,164.832,32.46,6063.88,3042.94,4225.34,1705,276
Cebgo,CEB-USU,2022.0,10,1458.432,3.64,5586.55,3042.94,5330.06,1705,129
Philippine Airlines,CEB-USU,2022.0,10,714.272,32.46,5586.55,3042.94,5330.06,1705,129
Cebgo,CGY-CEB,2022.0,10,5772.96,3.64,5878.61,3578.55,3042.94,651,1705
Philippine Airlines,CGY-CEB,2022.0,10,2362.592,32.46,5878.61,3578.55,3042.94,651,1705
Cebgo,CGY-DVO,2022.0,10,60.768,3.64,10000.0,3578.55,5087.17,651,693
AirAsia,CGY-MNL,2022.0,10,2343.6000000000004,16.82,4395.87,3578.55,3757.89,651,6230
Cebu Pacific,CGY-MNL,2022.0,10,16245.312,47.08,4395.87,3578.55,3757.89,651,6230
Philippine Airlines,CGY-MNL,2022.0,10,12868.208,32.46,4395.87,3578.55,3757.89,651,6230
Cebgo,CRK-CEB,2022.0,10,607.6800000000001,3.64,10000.0,10000.0,3042.94,20,1705
Cebgo,CYP-CEB,2022.0,10,850.752,3.64,10000.0,5243.83,3042.94,58,1705
Philippine Airlines,CYP-MNL,2022.0,10,659.328,32.46,10000.0,5243.83,3757.89,58,6230
Cebu Pacific,CYZ-MNL,2022.0,10,3924.6000000000004,47.08,10000.0,10000.0,3757.89,52,6230
Cebu Pacific,DGT-MNL,2022.0,10,6750.312000000001,47.08,5016.91,5025.53,3757.89,221,6230
Philippine Airlines,DGT-MNL,2022.0,10,7583.888000000001,32.46,5016.91,5025.53,3757.89,221,6230
Cebu Pacific,DPL-MNL,2022.0,10,4395.552000000001,47.08,5048.56,5067.16,3757.89,106,6230
Philippine Airlines,DPL-MNL,2022.0,10,3606.9120000000003,32.46,5048.56,5067.16,3757.89,106,6230
Cebu Pacific,DVO-BCD,2022.0,10,156.984,47.08,10000.0,5087.17,3625.97,693,559
Cebu Pacific,DVO-CEB,2022.0,10,4552.536,47.08,5164.99,5087.17,3042.94,693,1705
Philippine Airlines,DVO-CEB,2022.0,10,3152.8160000000003,32.46,5164.99,5087.17,3042.94,693,1705
Cebgo,DVO-CGY,2022.0,10,60.768,3.64,10000.0,5087.17,3578.55,693,651
Cebu Pacific,DVO-MNL,2022.0,10,25805.3,47.08,5147.82,5087.17,3757.89,693,6230
Philippine Airlines,DVO-MNL,2022.0,10,18233.328,32.46,5147.82,5087.17,3757.89,693,6230
Philippine Airlines,DVO-TAG,2022.0,10,1043.9360000000001,32.46,10000.0,5087.17,3365.34,693,369
Philippine Airlines,EUQ-MNL,2022.0,10,549.44,32.46,10000.0,10000.0,3757.89,22,6230
Cebu Pacific,GES-MNL,2022.0,10,13264.304,47.08,5283.26,5296.56,3757.89,185,6230
Philippine Airlines,GES-MNL,2022.0,10,8164.032,32.46,5283.26,5296.56,3757.89,185,6230
Cebgo,IAO-CEB,2022.0,10,2066.112,3.64,5107.15,5335.38,3042.94,262,1705
Philippine Airlines,IAO-CEB,2022.0,10,1538.432,32.46,5107.15,5335.38,3042.94,262,1705
Cebgo,IAO-IAO,2022.0,10,60.768,3.64,10000.0,5335.38,5335.38,262,262
Philippine Airlines,IAO-MNL,2022.0,10,2527.424,32.46,10000.0,5335.38,3757.89,262,6230
Cebgo,ILO-CEB,2022.0,10,1823.04,3.64,10000.0,3247.42,3042.94,671,1705
AirAsia,ILO-MNL,2022.0,10,21141.120000000003,16.82,3507.38,3247.42,3757.89,671,6230
Cebu Pacific,ILO-MNL,2022.0,10,11814.312,47.08,3507.38,3247.42,3757.89,671,6230
Philippine Airlines,ILO-MNL,2022.0,10,18323.824,32.46,3507.38,3247.42,3757.89,671,6230
AirAsia,KLO-MNL,2022.0,10,12186.720000000001,16.82,8482.57,8596.98,3757.89,172,6230
Cebu Pacific,KLO-MNL,2022.0,10,1098.8880000000001,47.08,8482.57,8596.98,3757.89,172,6230
Philippine Airlines,LAO-MNL,2022.0,10,1000.3040000000001,32.46,10000.0,10000.0,3757.89,25,6230
Cebu Pacific,LGP-MNL,2022.0,10,11459.832,47.08,5165.56,5160.26,3757.89,288,6230
Philippine Airlines,LGP-MNL,2022.0,10,7931.328,32.46,5165.56,5160.26,3757.89,288,6230
AirAsia,MNL-BCD,2022.0,10,6718.320000000001,16.82,3595.53,3757.89,3625.97,6230,559
Cebu Pacific,MNL-BCD,2022.0,10,13804.464,47.08,3595.53,3757.89,3625.97,6230,559
Philippine Airlines,MNL-BCD,2022.0,10,12609.648000000001,32.46,3595.53,3757.89,3625.97,6230,559
Philippine Airlines,MNL-BSO,2022.0,10,1263.712,32.46,10000.0,3757.89,10000.0,6230,23
Cebu Pacific,MNL-BXU,2022.0,10,10674.912,47.08,6415.07,3757.89,5959.34,6230,203
Philippine Airlines,MNL-BXU,2022.0,10,3261.088,32.46,6415.07,3757.89,5959.34,6230,203
Philippine Airlines,MNL-CBO,2022.0,10,3361.28,32.46,10000.0,3757.89,10000.0,6230,45
AirAsia,MNL-CEB,2022.0,10,13124.16,16.82,3544.55,3757.89,3042.94,6230,1705
Cebgo,MNL-CEB,2022.0,10,60.768,3.64,3544.55,3757.89,3042.94,6230,1705
Cebu Pacific,MNL-CEB,2022.0,10,24952.016,47.08,3544.55,3757.89,3042.94,6230,1705
Philippine Airlines,MNL-CEB,2022.0,10,18532.288,32.46,3544.55,3757.89,3042.94,6230,1705
AirAsia,MNL-CGY,2022.0,10,2343.6000000000004,16.82,4638.35,3757.89,3578.55,6230,651
Cebu Pacific,MNL-CGY,2022.0,10,20678.0,47.08,4638.35,3757.89,3578.55,6230,651
Philippine Airlines,MNL-CGY,2022.0,10,13029.808,32.46,4638.35,3757.89,3578.55,6230,651
Philippine Airlines,MNL-CRM,2022.0,10,714.272,32.46,10000.0,3757.89,10000.0,6230,13
Philippine Airlines,MNL-CYP,2022.0,10,659.328,32.46,10000.0,3757.89,5243.83,6230,58
Cebu Pacific,MNL-CYZ,2022.0,10,4238.568,47.08,10000.0,3757.89,10000.0,6230,52
Cebu Pacific,MNL-DGT,2022.0,10,10988.880000000001,47.08,5145.18,3757.89,5025.53,6230,221
Philippine Airlines,MNL-DGT,2022.0,10,7789.120000000001,32.46,5145.18,3757.89,5025.53,6230,221
Cebu Pacific,MNL-DPL,2022.0,10,4709.52,47.08,5087.89,3757.89,5067.16,6230,106
Philippine Airlines,MNL-DPL,2022.0,10,3606.9120000000003,32.46,5087.89,3757.89,5067.16,6230,106
Cebu Pacific,MNL-DVO,2022.0,10,25623.84,47.08,5105.38,3757.89,5087.17,6230,693
Philippine Airlines,MNL-DVO,2022.0,10,19126.976000000002,32.46,5105.38,3757.89,5087.17,6230,693
Philippine Airlines,MNL-EUQ,2022.0,10,659.328,32.46,10000.0,3757.89,10000.0,6230,22
Cebu Pacific,MNL-GES,2022.0,10,13635.664,47.08,5309.9,3757.89,5296.56,6230,185
Philippine Airlines,MNL-GES,2022.0,10,8199.584,32.46,5309.9,3757.89,5296.56,6230,185
Philippine Airlines,MNL-IAO,2022.0,10,3681.248,32.46,10000.0,3757.89,5335.38,6230,262
AirAsia,MNL-ILO,2022.0,10,16717.68,16.82,3495.83,3757.89,3247.42,6230,671
Cebu Pacific,MNL-ILO,2022.0,10,11971.296,47.08,3495.83,3757.89,3247.42,6230,671
Philippine Airlines,MNL-ILO,2022.0,10,20906.192,32.46,3495.83,3757.89,3247.42,6230,671
AirAsia,MNL-KLO,2022.0,10,12499.2,16.82,8696.69,3757.89,8596.98,6230,172
Cebu Pacific,MNL-KLO,2022.0,10,941.904,47.08,8696.69,3757.89,8596.98,6230,172
Philippine Airlines,MNL-LAO,2022.0,10,754.672,32.46,10000.0,3757.89,10000.0,6230,25
Cebu Pacific,MNL-LGP,2022.0,10,11773.800000000001,47.08,5155.21,3757.89,5160.26,6230,288
Philippine Airlines,MNL-LGP,2022.0,10,8246.448,32.46,5155.21,3757.89,5160.26,6230,288
Cebgo,MNL-MBT,2022.0,10,60.768,3.64,10000.0,3757.89,10000.0,6230,1
Philippine Airlines,MNL-MNL,2022.0,10,150.288,32.46,10000.0,3757.89,3757.89,6230,6230
AirAsia,MNL-MPH,2022.0,10,14061.6,16.82,3291.31,3757.89,3428.32,6230,849
Cebgo,MNL-MPH,2022.0,10,1397.664,3.64,3291.31,3757.89,3428.32,6230,849
Cebu Pacific,MNL-MPH,2022.0,10,20250.936,47.08,3291.31,3757.89,3428.32,6230,849
Philippine Airlines,MNL-MPH,2022.0,10,12659.744,32.46,3291.31,3757.89,3428.32,6230,849
Cebu Pacific,MNL-OZC,2022.0,10,5808.408,47.08,10000.0,3757.89,5936.46,6230,123
Cebu Pacific,MNL-PAG,2022.0,10,4866.504,47.08,10000.0,3757.89,7408.1,6230,132
AirAsia,MNL-PPS,2022.0,10,2812.32,16.82,4688.79,3757.89,3562.6,6230,314
Cebu Pacific,MNL-PPS,2022.0,10,11301.16,47.08,4688.79,3757.89,3562.6,6230,314
Philippine Airlines,MNL-PPS,2022.0,10,3757.2000000000003,32.46,4688.79,3757.89,3562.6,6230,314
