Airline,ROUTE,Year,Month,Passenger,OwnShfli,RouteHHI,AirHHI_From,AirHHI_To,AirFli_From,AirFli_To
Cebu Pacific,MNL-GES,2023.0,2,12743.108,46.42,5128.67,3718.42,5137.55,7262,172
Philippine Airlines,MNL-GES,2023.0,2,9219.896,32.5,5128.67,3718.42,5137.55,7262,172
Philippine Airlines,MNL-IAO,2023.0,2,4410.616,32.5,10000.0,3718.42,5377.53,7262,359
AirAsia,MNL-ILO,2023.0,2,17962.02,17.35,3399.48,3718.42,3078.92,7262,790
Cebu Pacific,MNL-ILO,2023.0,2,23554.048,46.42,3399.48,3718.42,3078.92,7262,790
Philippine Airlines,MNL-ILO,2023.0,2,17436.804,32.5,3399.48,3718.42,3078.92,7262,790
AirAsia,MNL-KLO,2023.0,2,13431.06,17.35,10000.0,3718.42,10000.0,7262,166
Philippine Airlines,MNL-LAO,2023.0,2,3638.6000000000004,32.5,10000.0,3718.42,10000.0,7262,66
Cebgo,MNL-MBT,2023.0,2,62.496,3.73,10000.0,3718.42,10000.0,7262,1
AirAsia,MNL-MPH,2023.0,2,12945.599999999999,17.35,3941.35,3718.42,3542.72,7262,703
Cebu Pacific,MNL-MPH,2023.0,2,22441.272,46.42,3941.35,3718.42,3542.72,7262,703
Philippine Airlines,MNL-MPH,2023.0,2,7634.732,32.5,3941.35,3718.42,3542.72,7262,703
Cebu Pacific,MNL-OZC,2023.0,2,6296.472000000001,46.42,10000.0,3718.42,6258.38,7262,110
Cebu Pacific,MNL-PAG,2023.0,2,4520.544,46.42,10000.0,3718.42,6931.55,7262,109
AirAsia,MNL-PPS,2023.0,2,4530.96,17.35,4151.33,3718.42,3505.91,7262,410
AirSWIFT,MNL-PPS,2023.0,2,62.496,0.0,4151.33,3718.42,3505.91,7262,410
Cebu Pacific,MNL-PPS,2023.0,2,11924.584,46.42,4151.33,3718.42,3505.91,7262,410
Philippine Airlines,MNL-PPS,2023.0,2,4451.7480000000005,32.5,4151.33,3718.42,3505.91,7262,410
AirAsia,MNL-TAC,2023.0,2,8900.1,17.35,3408.76,3718.42,3203.63,7262,569
Cebu Pacific,MNL-TAC,2023.0,2,8233.848,46.42,3408.76,3718.42,3203.63,7262,569
Philippine Airlines,MNL-TAC,2023.0,2,11564.42,32.5,3408.76,3718.42,3203.63,7262,569
AirAsia,MNL-TAG,2023.0,2,9223.74,17.35,3465.08,3718.42,3469.71,7262,334
Cebu Pacific,MNL-TAG,2023.0,2,5589.92,46.42,3465.08,3718.42,3469.71,7262,334
Philippine Airlines,MNL-TAG,2023.0,2,7626.822,32.5,3465.08,3718.42,3469.71,7262,334
Cebu Pacific,MNL-TUG,2023.0,2,8879.640000000001,46.42,10000.0,3718.42,10000.0,7262,107
Cebgo,MNL-USU,2023.0,2,1749.8880000000001,3.73,9421.36,3718.42,5772.65,7262,244
Philippine Airlines,MNL-USU,2023.0,2,53.788,32.5,9421.36,3718.42,5772.65,7262,244
Cebu Pacific,MNL-VRC,2023.0,2,4520.544,46.42,10000.0,3718.42,10000.0,7262,55
Cebgo,MNL-WNP,2023.0,2,2999.808,3.73,10000.0,3718.42,10000.0,7262,94
Philippine Airlines,MPH-CEB,2023.0,2,3383.898,32.5,10000.0,3542.72,2981.79,703,2170
AirAsia,MPH-MNL,2023.0,2,17476.559999999998,17.35,3553.88,3542.72,3718.42,703,7262
Cebu Pacific,MPH-MNL,2023.0,2,26638.920000000002,46.42,3553.88,3542.72,3718.42,703,7262
Philippine Airlines,MPH-MNL,2023.0,2,14843.906,32.5,3553.88,3542.72,3718.42,703,7262
Philippine Airlines,NAN-MNL,2023.0,2,53.788,32.5,10000.0,4674.48,3718.42,3,7262
Cebgo,OZC-CEB,2023.0,2,624.96,3.73,10000.0,6258.38,2981.79,110,2170
Cebu Pacific,OZC-MNL,2023.0,2,6296.472000000001,46.42,5515.05,6258.38,3718.42,110,7262
Philippine Airlines,OZC-MNL,2023.0,2,3236.772,32.5,5515.05,6258.38,3718.42,110,7262
Cebgo,PAG-CEB,2023.0,2,2062.368,3.73,10000.0,6931.55,2981.79,109,2170
Cebu Pacific,PAG-MNL,2023.0,2,6457.92,46.42,10000.0,6931.55,3718.42,109,7262
Philippine Airlines,PPS-CEB,2023.0,2,1452.2759999999998,32.5,10000.0,3505.91,2981.79,410,2170
AirAsia,PPS-MNL,2023.0,2,9061.92,17.35,3412.08,3505.91,3718.42,410,7262
Cebu Pacific,PPS-MNL,2023.0,2,12039.16,46.42,3412.08,3505.91,3718.42,410,7262
Philippine Airlines,PPS-MNL,2023.0,2,13250.832,32.5,3412.08,3505.91,3718.42,410,7262
Cebu Pacific,PPS-PPS,2023.0,2,199.64,46.42,10000.0,3505.91,3505.91,410,410
AirAsia,RXS-MNL,2023.0,2,1941.84,17.35,3610.05,3610.05,3718.42,63,7262
Cebu Pacific,RXS-MNL,2023.0,2,4036.2000000000003,46.42,3610.05,3610.05,3718.42,63,7262
Philippine Airlines,RXS-MNL,2023.0,2,3825.2760000000003,32.5,3610.05,3610.05,3718.42,63,7262
Cebgo,SUG-CEB,2023.0,2,312.48,3.73,10000.0,10000.0,2981.79,5,2170
Cebgo,TAC-CEB,2023.0,2,687.456,3.73,5696.37,3203.63,2981.79,569,2170
Philippine Airlines,TAC-CEB,2023.0,2,1506.0639999999999,32.5,5696.37,3203.63,2981.79,569,2170
AirAsia,TAC-MNL,2023.0,2,17553.12,17.35,3511.78,3203.63,3718.42,569,7262
Cebu Pacific,TAC-MNL,2023.0,2,20181.0,46.42,3511.78,3203.63,3718.42,569,7262
Philippine Airlines,TAC-MNL,2023.0,2,11192.65,32.5,3511.78,3203.63,3718.42,569,7262
Philippine Airlines,TAG-DVO,2023.0,2,1021.972,32.5,10000.0,3469.71,5075.55,334,913
AirAsia,TAG-MNL,2023.0,2,4530.96,17.35,4335.33,3469.71,3718.42,334,7262
Cebu Pacific,TAG-MNL,2023.0,2,16931.208,46.42,4335.33,3469.71,3718.42,334,7262
Philippine Airlines,TAG-MNL,2023.0,2,7479.696,32.5,4335.33,3469.71,3718.42,334,7262
Cebu Pacific,TUG-MNL,2023.0,2,8395.296,46.42,10000.0,10000.0,3718.42,107,7262
Cebgo,USU-CEB,2023.0,2,1749.8880000000001,3.73,5028.04,5772.65,2981.79,244,2170
Philippine Airlines,USU-CEB,2023.0,2,1506.0639999999999,32.5,5028.04,5772.65,2981.79,244,2170
Cebgo,USU-MNL,2023.0,2,4874.688,3.73,6610.72,5772.65,3718.42,244,7262
Philippine Airlines,USU-MNL,2023.0,2,1344.6999999999998,32.5,6610.72,5772.65,3718.42,244,7262
Cebu Pacific,VRC-MNL,2023.0,2,4359.0960000000005,46.42,10000.0,10000.0,3718.42,55,7262
Cebgo,WNP-MNL,2023.0,2,2874.8160000000003,3.73,10000.0,10000.0,3718.42,94,7262
Philippine Airlines,ZAM-CEB,2023.0,2,1344.6999999999998,32.5,10000.0,5461.3,2981.79,180,2170
Cebu Pacific,ZAM-MNL,2023.0,2,12308.24,46.42,5551.41,5461.3,3718.42,180,7262
Philippine Airlines,ZAM-MNL,2023.0,2,6171.3820000000005,32.5,5551.41,5461.3,3718.42,180,7262
Cebu Pacific,ZAM-TWT,2023.0,2,4520.544,46.42,6294.94,5461.3,5831.53,180,46
Philippine Airlines,ZAM-TWT,2023.0,2,1471.26,32.5,6294.94,5461.3,5831.53,180,46
Philippine Airlines,BCD-CEB,2023.0,3,484.092,32.71,10000.0,3520.78,2837.27,643,2319
Cebu Pacific,BCD-DVO,2023.0,3,2271.06,43.9,10000.0,3520.78,5018.3,643,932
AirAsia,BCD-MNL,2023.0,3,14887.439999999999,19.06,3450.34,3520.78,3549.39,643,7865
Cebu Pacific,BCD-MNL,2023.0,3,23353.66,43.9,3450.34,3520.78,3549.39,643,7865
Philippine Airlines,BCD-MNL,2023.0,3,17884.510000000002,32.71,3450.34,3520.78,3549.39,643,7865
Philippine Airlines,BPA-CEB,2023.0,3,484.092,32.71,10000.0,10000.0,2837.27,18,2319
Cebgo,BXU-CEB,2023.0,3,1113.552,4.31,10000.0,4710.04,2837.27,286,2319
Cebu Pacific,BXU-MNL,2023.0,3,11355.3,43.9,5286.54,4710.04,3549.39,286,7865
Philippine Airlines,BXU-MNL,2023.0,3,6968.71,32.71,5286.54,4710.04,3549.39,286,7865
Philippine Airlines,CBO-MNL,2023.0,3,4119.528,32.71,10000.0,10000.0,3549.39,64,7865
Philippine Airlines,CBO-TWT,2023.0,3,430.304,32.71,10000.0,10000.0,5557.97,64,52
Philippine Airlines,CEB-BCD,2023.0,3,537.88,32.71,10000.0,2837.27,3520.78,2319,643
Philippine Airlines,CEB-BPA,2023.0,3,484.092,32.71,10000.0,2837.27,10000.0,2319,18
Cebgo,CEB-BXU,2023.0,3,1172.1599999999999,4.31,10000.0,2837.27,4710.04,2319,286
Cebgo,CEB-CGY,2023.0,3,4747.248,4.31,5495.35,2837.27,3345.57,2319,752
Philippine Airlines,CEB-CGY,2023.0,3,2474.248,32.71,5495.35,2837.27,3345.57,2319,752
Cebgo,CEB-CRK,2023.0,3,117.216,4.31,10000.0,2837.27,3364.15,2319,6
Cebgo,CEB-CYP,2023.0,3,879.12,4.31,10000.0,2837.27,5117.45,2319,54
Cebgo,CEB-DGT,2023.0,3,58.608,4.31,10000.0,2837.27,5071.48,2319,199
Cebu Pacific,CEB-DVO,2023.0,3,6510.371999999999,43.9,5105.82,2837.27,5018.3,2319,932
Philippine Airlines,CEB-DVO,2023.0,3,4856.74,32.71,5105.82,2837.27,5018.3,2319,932
Cebgo,CEB-IAO,2023.0,3,3575.0879999999997,4.31,5017.71,2837.27,5369.84,2319,392
Philippine Airlines,CEB-IAO,2023.0,3,3173.4919999999997,32.71,5017.71,2837.27,5369.84,2319,392
Cebgo,CEB-ILO,2023.0,3,2637.3599999999997,4.31,9608.25,2837.27,3101.43,2319,839
Philippine Airlines,CEB-ILO,2023.0,3,53.788,32.71,9608.25,2837.27,3101.43,2319,839
AirAsia,CEB-MNL,2023.0,3,19903.86,19.06,3665.68,2837.27,3549.39,2319,7865
Cebu Pacific,CEB-MNL,2023.0,3,40483.476,43.9,3665.68,2837.27,3549.39,2319,7865
Philippine Airlines,CEB-MNL,2023.0,3,24047.982,32.71,3665.68,2837.27,3549.39,2319,7865
Cebu Pacific,CEB-MPH,2023.0,3,1362.636,43.9,5036.8,2837.27,3362.16,2319,812
Philippine Airlines,CEB-MPH,2023.0,3,1618.386,32.71,5036.8,2837.27,3362.16,2319,812
Cebgo,CEB-NAN,2023.0,3,117.216,4.31,10000.0,2837.27,3743.37,2319,6
Cebgo,CEB-PAG,2023.0,3,586.0799999999999,4.31,10000.0,2837.27,7200.59,2319,134
Cebu Pacific,CEB-PPS,2023.0,3,454.212,43.9,7940.45,2837.27,3435.2,2319,438
Philippine Airlines,CEB-PPS,2023.0,3,3442.432,32.71,7940.45,2837.27,3435.2,2319,438
Cebgo,CEB-TAC,2023.0,3,879.12,4.31,5389.5,2837.27,3200.44,2319,608
Philippine Airlines,CEB-TAC,2023.0,3,1559.8519999999999,32.71,5389.5,2837.27,3200.44,2319,608
Cebgo,CEB-USU,2023.0,3,1699.6319999999998,4.31,5000.46,2837.27,5854.84,2319,273
Philippine Airlines,CEB-USU,2023.0,3,1667.4279999999999,32.71,5000.46,2837.27,5854.84,2319,273
Cebgo,CGY-CEB,2023.0,3,4747.248,4.31,5526.89,3345.57,2837.27,752,2319
Philippine Airlines,CGY-CEB,2023.0,3,2420.46,32.71,5526.89,3345.57,2837.27,752,2319
Cebgo,CGY-DVO,2023.0,3,820.512,4.31,10000.0,3345.57,5018.3,752,932
AirAsia,CGY-MNL,2023.0,3,5016.42,19.06,4089.93,3345.57,3549.39,752,7865
Cebu Pacific,CGY-MNL,2023.0,3,19827.412,43.9,4089.93,3345.57,3549.39,752,7865
Philippine Airlines,CGY-MNL,2023.0,3,13325.186,32.71,4089.93,3345.57,3549.39,752,7865
Cebgo,CGY-NAN,2023.0,3,58.608,4.31,10000.0,3345.57,3743.37,752,6
Cebgo,CRK-CEB,2023.0,3,117.216,4.31,10000.0,3364.15,2837.27,6,2319
AirAsia,CRK-MNL,2023.0,3,200.1,19.06,5005.53,3364.15,3549.39,6,7865
Cebu Pacific,CRK-MNL,2023.0,3,187.22,43.9,5005.53,3364.15,3549.39,6,7865
Cebgo,CYP-CEB,2023.0,3,879.12,4.31,10000.0,5117.45,2837.27,54,2319
Philippine Airlines,CYP-MNL,2023.0,3,645.4559999999999,32.71,10000.0,5117.45,3549.39,54,7865
Cebu Pacific,CYZ-MNL,2023.0,3,4390.716,43.9,10000.0,10000.0,3549.39,59,7865
Cebu Pacific,DGT-MNL,2023.0,3,6056.16,43.9,5005.55,5071.48,3549.39,199,7865
Philippine Airlines,DGT-MNL,2023.0,3,6473.544,32.71,5005.55,5071.48,3549.39,199,7865
Cebu Pacific,DPL-MNL,2023.0,3,3936.504,43.9,5002.58,5000.81,3549.39,111,7865
Philippine Airlines,DPL-MNL,2023.0,3,4119.528,32.71,5002.58,5000.81,3549.39,111,7865
Cebu Pacific,DRP-MNL,2023.0,3,10446.876,43.9,5000.0,5000.48,3549.39,290,7865
Philippine Airlines,DRP-MNL,2023.0,3,10449.11,32.71,5000.0,5000.48,3549.39,290,7865
Cebu Pacific,DVO-BCD,2023.0,3,2271.06,43.9,10000.0,5018.3,3520.78,932,643
Cebu Pacific,DVO-CEB,2023.0,3,6358.968,43.9,5082.6,5018.3,2837.27,932,2319
Philippine Airlines,DVO-CEB,2023.0,3,4910.528,32.71,5082.6,5018.3,2837.27,932,2319
Cebgo,DVO-CGY,2023.0,3,879.12,4.31,10000.0,5018.3,3345.57,932,752
Cebgo,DVO-IAO,2023.0,3,879.12,4.31,10000.0,5018.3,5369.84,932,392
Cebu Pacific,DVO-MNL,2023.0,3,35273.876,43.9,5273.68,5018.3,3549.39,932,7865
Philippine Airlines,DVO-MNL,2023.0,3,21898.044,32.71,5273.68,5018.3,3549.39,932,7865
Philippine Airlines,DVO-TAG,2023.0,3,914.396,32.71,10000.0,5018.3,3384.99,932,369
Philippine Airlines,EUQ-MNL,2023.0,3,591.668,32.71,10000.0,10000.0,3549.39,24,7865
Cebu Pacific,GES-MNL,2023.0,3,11639.386,43.9,5010.59,5012.13,3549.39,185,7865
Philippine Airlines,GES-MNL,2023.0,3,10615.220000000001,32.71,5010.59,5012.13,3549.39,185,7865
Cebgo,IAO-CEB,2023.0,3,2637.3599999999997,4.31,5028.23,5369.84,2837.27,392,2319
Philippine Airlines,IAO-CEB,2023.0,3,3065.9159999999997,32.71,5028.23,5369.84,2837.27,392,2319
Cebgo,IAO-DVO,2023.0,3,820.512,4.31,10000.0,5369.84,5018.3,392,932
Philippine Airlines,IAO-IAO,2023.0,3,53.788,32.71,10000.0,5369.84,5369.84,392,392
Philippine Airlines,IAO-MNL,2023.0,3,2743.1879999999996,32.71,10000.0,5369.84,3549.39,392,7865
Cebgo,ILO-CEB,2023.0,3,2695.968,4.31,10000.0,3101.43,2837.27,839,2319
AirAsia,ILO-MNL,2023.0,3,25353.539999999997,19.06,3425.36,3101.43,3549.39,839,7865
Cebu Pacific,ILO-MNL,2023.0,3,19571.816,43.9,3425.36,3101.43,3549.39,839,7865
Philippine Airlines,ILO-MNL,2023.0,3,17158.372,32.71,3425.36,3101.43,3549.39,839,7865
AirAsia,KLO-MNL,2023.0,3,15049.26,19.06,9088.0,9088.0,3549.39,196,7865
Cebu Pacific,KLO-MNL,2023.0,3,757.02,43.9,9088.0,9088.0,3549.39,196,7865
Philippine Airlines,LAO-MNL,2023.0,3,8547.546,32.71,10000.0,10000.0,3549.39,75,7865
AirAsia,MNL-BCD,2023.0,3,10032.84,19.06,3457.19,3549.39,3520.78,7865,643
Cebu Pacific,MNL-BCD,2023.0,3,15210.404,43.9,3457.19,3549.39,3520.78,7865,643
Philippine Airlines,MNL-BCD,2023.0,3,10661.098,32.71,3457.19,3549.39,3520.78,7865,643
Philippine Airlines,MNL-BSO,2023.0,3,1613.6399999999999,32.71,10000.0,3549.39,10000.0,7865,30
Cebu Pacific,MNL-BXU,2023.0,3,11355.3,43.9,5263.39,3549.39,4710.04,7865,286
Philippine Airlines,MNL-BXU,2023.0,3,7115.836,32.71,5263.39,3549.39,4710.04,7865,286
Philippine Airlines,MNL-CBO,2023.0,3,4119.528,32.71,10000.0,3549.39,10000.0,7865,64
AirAsia,MNL-CEB,2023.0,3,25082.1,19.06,3309.31,3549.39,2837.27,7865,2319
Cebgo,MNL-CEB,2023.0,3,761.904,4.31,3309.31,3549.39,2837.27,7865,2319
Cebu Pacific,MNL-CEB,2023.0,3,30660.124,43.9,3309.31,3549.39,2837.27,7865,2319
Philippine Airlines,MNL-CEB,2023.0,3,24193.526,32.71,3309.31,3549.39,2837.27,7865,2319
AirAsia,MNL-CGY,2023.0,3,4854.599999999999,19.06,4529.89,3549.39,3345.57,7865,752
Cebu Pacific,MNL-CGY,2023.0,3,22428.956,43.9,4529.89,3549.39,3345.57,7865,752
Philippine Airlines,MNL-CGY,2023.0,3,9779.924,32.71,4529.89,3549.39,3345.57,7865,752
Philippine Airlines,MNL-CRM,2023.0,3,645.4559999999999,32.71,10000.0,3549.39,10000.0,7865,12
Philippine Airlines,MNL-CYP,2023.0,3,645.4559999999999,32.71,10000.0,3549.39,5117.45,7865,54
Cebu Pacific,MNL-CYZ,2023.0,3,4542.12,43.9,10000.0,3549.39,10000.0,7865,59
Cebu Pacific,MNL-DGT,2023.0,3,10749.684,43.9,5335.49,3549.39,5071.48,7865,199
Philippine Airlines,MNL-DGT,2023.0,3,6326.418000000001,32.71,5335.49,3549.39,5071.48,7865,199
Cebu Pacific,MNL-DPL,2023.0,3,4239.312,43.9,5000.05,3549.39,5000.81,7865,111
Philippine Airlines,MNL-DPL,2023.0,3,4266.654,32.71,5000.05,3549.39,5000.81,7865,111
Cebu Pacific,MNL-DRP,2023.0,3,9992.664,43.9,5001.95,3549.39,5000.48,7865,290
Philippine Airlines,MNL-DRP,2023.0,3,10395.322,32.71,5001.95,3549.39,5000.48,7865,290
Cebu Pacific,MNL-DVO,2023.0,3,34899.436,43.9,5263.72,3549.39,5018.3,7865,932
Philippine Airlines,MNL-DVO,2023.0,3,21863.24,32.71,5263.72,3549.39,5018.3,7865,932
Philippine Airlines,MNL-EUQ,2023.0,3,699.2439999999999,32.71,10000.0,3549.39,10000.0,7865,24
Cebu Pacific,MNL-GES,2023.0,3,11790.789999999999,43.9,5013.76,3549.39,5012.13,7865,185
Philippine Airlines,MNL-GES,2023.0,3,10615.220000000001,32.71,5013.76,3549.39,5012.13,7865,185
Philippine Airlines,MNL-IAO,2023.0,3,4733.344,32.71,10000.0,3549.39,5369.84,7865,392
AirAsia,MNL-ILO,2023.0,3,19742.04,19.06,3338.5,3549.39,3101.43,7865,839
Cebu Pacific,MNL-ILO,2023.0,3,20934.452,43.9,3338.5,3549.39,3101.43,7865,839
Philippine Airlines,MNL-ILO,2023.0,3,19034.624,32.71,3338.5,3549.39,3101.43,7865,839
AirAsia,MNL-KLO,2023.0,3,15049.26,19.06,9088.0,3549.39,9088.0,7865,196
Cebu Pacific,MNL-KLO,2023.0,3,757.02,43.9,9088.0,3549.39,9088.0,7865,196
Philippine Airlines,MNL-LAO,2023.0,3,4296.712,32.71,10000.0,3549.39,10000.0,7865,75
Philippine Airlines,MNL-MNL,2023.0,3,107.576,32.71,10000.0,3549.39,3549.39,7865,7865
AirAsia,MNL-MPH,2023.0,3,14725.619999999999,19.06,3484.56,3549.39,3362.16,7865,812
Cebgo,MNL-MPH,2023.0,3,1816.848,4.31,3484.56,3549.39,3362.16,7865,812
Cebu Pacific,MNL-MPH,2023.0,3,21802.176,43.9,3484.56,3549.39,3362.16,7865,812
Philippine Airlines,MNL-MPH,2023.0,3,8697.836,32.71,3484.56,3549.39,3362.16,7865,812
AirAsia,MNL-NAN,2023.0,3,323.64,19.06,5657.28,3549.39,3743.37,7865,6
Cebu Pacific,MNL-NAN,2023.0,3,151.404,43.9,5657.28,3549.39,3743.37,7865,6
Cebu Pacific,MNL-OZC,2023.0,3,6056.16,43.9,10000.0,3549.39,5305.72,7865,132
Cebu Pacific,MNL-PAG,2023.0,3,4390.716,43.9,10000.0,3549.39,7200.59,7865,134
AirAsia,MNL-PPS,2023.0,3,5016.42,19.06,3882.62,3549.39,3435.2,7865,438
AirSWIFT,MNL-PPS,2023.0,3,117.216,0.01,3882.62,3549.39,3435.2,7865,438
Cebu Pacific,MNL-PPS,2023.0,3,10684.564,43.9,3882.62,3549.39,3435.2,7865,438
Philippine Airlines,MNL-PPS,2023.0,3,4397.96,32.71,3882.62,3549.39,3435.2,7865,438
AirAsia,MNL-TAC,2023.0,3,9547.38,19.06,3379.56,3549.39,3200.44,7865,608
Cebu Pacific,MNL-TAC,2023.0,3,8478.624,43.9,3379.56,3549.39,3200.44,7865,608
Philippine Airlines,MNL-TAC,2023.0,3,11270.168,32.71,3379.56,3549.39,3200.44,7865,608
AirAsia,MNL-TAG,2023.0,3,10032.84,19.06,3541.81,3549.39,3384.99,7865,369
Cebu Pacific,MNL-TAG,2023.0,3,5294.256,43.9,3541.81,3549.39,3384.99,7865,369
Philippine Airlines,MNL-TAG,2023.0,3,8884.512,32.71,3541.81,3549.39,3384.99,7865,369
Cebu Pacific,MNL-TUG,2023.0,3,8175.816,43.9,10000.0,3549.39,10000.0,7865,113
Cebgo,MNL-USU,2023.0,3,1875.456,4.31,10000.0,3549.39,5854.84,7865,273
Cebu Pacific,MNL-VRC,2023.0,3,3785.1,43.9,10000.0,3549.39,10000.0,7865,50
Cebgo,MNL-WNP,2023.0,3,3223.44,4.31,10000.0,3549.39,10000.0,7865,108
Cebu Pacific,MPH-CEB,2023.0,3,1362.636,43.9,5036.8,3362.16,2837.27,812,2319
Philippine Airlines,MPH-CEB,2023.0,3,1618.386,32.71,5036.8,3362.16,2837.27,812,2319
AirAsia,MPH-MNL,2023.0,3,19580.219999999998,19.06,3317.75,3362.16,3549.39,812,7865
Cebgo,MPH-MNL,2023.0,3,1816.848,4.31,3317.75,3362.16,3549.39,812,7865
Cebu Pacific,MPH-MNL,2023.0,3,26495.7,43.9,3317.75,3362.16,3549.39,812,7865
Philippine Airlines,MPH-MNL,2023.0,3,15117.592,32.71,3317.75,3362.16,3549.39,812,7865
Cebgo,OZC-CEB,2023.0,3,1347.984,4.31,10000.0,5305.72,2837.27,132,2319
Cebu Pacific,OZC-MNL,2023.0,3,6056.16,43.9,5150.26,5305.72,3549.39,132,7865
Philippine Airlines,OZC-MNL,2023.0,3,4266.654,32.71,5150.26,5305.72,3549.39,132,7865
Cebgo,PAG-CEB,2023.0,3,2109.888,4.31,10000.0,7200.59,2837.27,134,2319
Cebu Pacific,PAG-MNL,2023.0,3,8932.836,43.9,10000.0,7200.59,3549.39,134,7865
Cebu Pacific,PPS-CEB,2023.0,3,454.212,43.9,6634.94,3435.2,2837.27,438,2319
Philippine Airlines,PPS-CEB,2023.0,3,1667.4279999999999,32.71,6634.94,3435.2,2837.27,438,2319
AirAsia,PPS-MNL,2023.0,3,10032.84,19.06,3387.18,3435.2,3549.39,438,7865
Cebu Pacific,PPS-MNL,2023.0,3,11433.444,43.9,3387.18,3435.2,3549.39,438,7865
Philippine Airlines,PPS-MNL,2023.0,3,13646.332,32.71,3387.18,3435.2,3549.39,438,7865
AirAsia,RXS-MNL,2023.0,3,2103.66,19.06,3619.01,3619.01,3549.39,71,7865
Cebu Pacific,RXS-MNL,2023.0,3,4390.716,43.9,3619.01,3619.01,3549.39,71,7865
Philippine Airlines,RXS-MNL,2023.0,3,4266.654,32.71,3619.01,3619.01,3549.39,71,7865
Cebgo,SUG-CEB,2023.0,3,234.432,4.31,10000.0,10000.0,2837.27,4,2319
Cebgo,TAC-CEB,2023.0,3,1054.944,4.31,5125.57,3200.44,2837.27,608,2319
Philippine Airlines,TAC-CEB,2023.0,3,1452.2759999999998,32.71,5125.57,3200.44,2837.27,608,2319
AirAsia,TAC-MNL,2023.0,3,18932.94,19.06,3546.66,3200.44,3549.39,608,7865
Cebu Pacific,TAC-MNL,2023.0,3,20590.944,43.9,3546.66,3200.44,3549.39,608,7865
Philippine Airlines,TAC-MNL,2023.0,3,10863.594000000001,32.71,3546.66,3200.44,3549.39,608,7865
Philippine Airlines,TAG-DVO,2023.0,3,914.396,32.71,10000.0,3384.99,5018.3,369,932
AirAsia,TAG-MNL,2023.0,3,5987.34,19.06,3933.16,3384.99,3549.39,369,7865
Cebu Pacific,TAG-MNL,2023.0,3,16507.92,43.9,3933.16,3384.99,3549.39,369,7865
Philippine Airlines,TAG-MNL,2023.0,3,8884.512,32.71,3933.16,3384.99,3549.39,369,7865
Cebu Pacific,TUG-MNL,2023.0,3,8932.836,43.9,10000.0,10000.0,3549.39,113,7865
Cebgo,USU-CEB,2023.0,3,2285.712,4.31,5211.39,5854.84,2837.27,273,2319
Philippine Airlines,USU-CEB,2023.0,3,1506.0639999999999,32.71,5211.39,5854.84,2837.27,273,2319
Cebgo,USU-MNL,2023.0,3,5157.504,4.31,6643.77,5854.84,3549.39,273,7865
Philippine Airlines,USU-MNL,2023.0,3,1398.4879999999998,32.71,6643.77,5854.84,3549.39,273,7865
Cebu Pacific,VRC-MNL,2023.0,3,3785.1,43.9,10000.0,10000.0,3549.39,50,7865
Cebgo,WNP-MNL,2023.0,3,3106.2239999999997,4.31,10000.0,10000.0,3549.39,108,7865
Philippine Airlines,ZAM-CEB,2023.0,3,1398.4879999999998,32.71,10000.0,5459.31,2837.27,193,2319
Cebu Pacific,ZAM-MNL,2023.0,3,12566.532,43.9,5646.36,5459.31,3549.39,193,7865
Philippine Airlines,ZAM-MNL,2023.0,3,5919.844,32.71,5646.36,5459.31,3549.39,193,7865
Cebu Pacific,ZAM-TWT,2023.0,3,4693.523999999999,43.9,5886.01,5459.31,5557.97,193,52
Philippine Airlines,ZAM-TWT,2023.0,3,1912.6380000000001,32.71,5886.01,5459.31,5557.97,193,52
Philippine Airlines,BCD-CEB,2023.0,4,268.94,32.96,10000.0,3564.44,2992.08,570,2528
Cebu Pacific,BCD-DVO,2023.0,4,3117.3599999999997,44.44,10000.0,3564.44,4775.03,570,958
AirAsia,BCD-MNL,2023.0,4,13585.439999999999,17.83,3442.67,3564.44,3587.44,570,7637
Cebu Pacific,BCD-MNL,2023.0,4,20849.440000000002,44.44,3442.67,3564.44,3587.44,570,7637
Philippine Airlines,BCD-MNL,2023.0,4,15843.73,32.96,3442.67,3564.44,3587.44,570,7637
Philippine Airlines,BPA-CEB,2023.0,4,376.51599999999996,32.96,10000.0,10000.0,2992.08,15,2528
Cebgo,BXU-CEB,2023.0,4,1568.7359999999999,4.77,10000.0,4996.56,2992.08,298,2528
Cebu Pacific,BXU-MNL,2023.0,4,13248.779999999999,44.44,5782.44,4996.56,3587.44,298,7637
Philippine Airlines,BXU-MNL,2023.0,4,5737.914,32.96,5782.44,4996.56,3587.44,298,7637
Philippine Airlines,CBO-MNL,2023.0,4,2354.016,32.96,10000.0,10000.0,3587.44,40,7637
Philippine Airlines,CBO-TWT,2023.0,4,376.51599999999996,32.96,10000.0,10000.0,6256.22,40,45
Philippine Airlines,CEB-BCD,2023.0,4,376.51599999999996,32.96,10000.0,2992.08,3564.44,2528,570
Philippine Airlines,CEB-BPA,2023.0,4,430.304,32.96,10000.0,2992.08,10000.0,2528,15
Cebgo,CEB-BXU,2023.0,4,1568.7359999999999,4.77,10000.0,2992.08,4996.56,2528,298
Cebgo,CEB-CEB,2023.0,4,120.672,4.77,5048.79,2992.08,2992.08,2528,2528
Philippine Airlines,CEB-CEB,2023.0,4,147.126,32.96,5048.79,2992.08,2992.08,2528,2528
