DATE,FROM,TO,AIRCRAFT,FLIGHT TIME,STD,ATD,STA,STATUS,FLIGHT NUMBER,AIRLINE
26 Dec 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4107),,,,,Landed 9:29 PM,5J404,Cebu Pacific
25 Dec 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4103),,,,,Landed 10:50 PM,5J404,Cebu Pacific
24 Dec 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4102),,,,,Landed 9:23 PM,5J404,Cebu Pacific
23 Dec 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C3277),,,,,Landed 9:41 PM,5J404,Cebu Pacific
22 Dec 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4102),,,,,Landed 9:38 PM,5J404,Cebu Pacific
21 Dec 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4102),,,,,Landed 9:34 PM,5J404,Cebu Pacific
20 Dec 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C3277),,,,,Landed 9:16 PM,5J404,Cebu Pacific
19 Dec 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4108),,,,,Landed 9:14 PM,5J404,Cebu Pacific
18 Dec 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C3278),,,,,Landed 9:47 PM,5J404,Cebu Pacific
17 Dec 2024,Manila (MNL),Laoag City (LAO),A20N (RP-C4267),,,,,Landed 9:14 PM,5J404,Cebu Pacific
16 Dec 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4102),,,,,Landed 9:42 PM,5J404,Cebu Pacific
15 Dec 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4102),,,,,Landed 9:19 PM,5J404,Cebu Pacific
14 Dec 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4105),,,,,Landed 9:27 PM,5J404,Cebu Pacific
13 Dec 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C3277),,,,,Landed 9:32 PM,5J404,Cebu Pacific
12 Dec 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4156),,,,,Landed 8:58 PM,5J404,Cebu Pacific
11 Dec 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4262),,,,,Landed 9:28 PM,5J404,Cebu Pacific
10 Dec 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4262),,,,,Landed 9:20 PM,5J404,Cebu Pacific
09 Dec 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C3277),,,,,Landed 9:23 PM,5J404,Cebu Pacific
08 Dec 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4262),,,,,Landed 9:26 PM,5J404,Cebu Pacific
07 Dec 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4102),,,,,Landed 9:06 PM,5J404,Cebu Pacific
06 Dec 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4102),,,,,Landed 9:10 PM,5J404,Cebu Pacific
05 Dec 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4262),,,,,Landed 9:03 PM,5J404,Cebu Pacific
04 Dec 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4101),,,,,Landed 9:31 PM,5J404,Cebu Pacific
03 Dec 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4104),,,,,Landed 9:23 PM,5J404,Cebu Pacific
02 Dec 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4100),,,,,Landed 9:26 PM,5J404,Cebu Pacific
01 Dec 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4104),,,,,Landed 9:26 PM,5J404,Cebu Pacific
30 Nov 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4100),,,,,Landed 9:23 PM,5J404,Cebu Pacific
29 Nov 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4100),,,,,Landed 9:17 PM,5J404,Cebu Pacific
28 Nov 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4106),,,,,Landed 9:16 PM,5J404,Cebu Pacific
27 Nov 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4100),,,,,Landed 9:16 PM,5J404,Cebu Pacific
26 Nov 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4104),,,,,Landed 9:21 PM,5J404,Cebu Pacific
25 Nov 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C3277),,,,,Landed 10:20 PM,5J404,Cebu Pacific
24 Nov 2024,Manila (MNL),Laoag City (LAO),A20N (RP-C4267),,,,,Landed 10:02 PM,5J404,Cebu Pacific
23 Nov 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C3277),,,,,Landed 9:27 PM,5J404,Cebu Pacific
22 Nov 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C3267),,,,,Landed 9:28 PM,5J404,Cebu Pacific
21 Nov 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C3267),,,,,Landed 9:13 PM,5J404,Cebu Pacific
20 Nov 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C3267),,,,,Landed 9:31 PM,5J404,Cebu Pacific
19 Nov 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4104),,,,,Landed 9:25 PM,5J404,Cebu Pacific
18 Nov 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C3268),,,,,Landed 9:21 PM,5J404,Cebu Pacific
17 Nov 2024,Manila (MNL),Laoag City (LAO),A20N (RP-C4331),,,,,Landed 9:19 PM,5J404,Cebu Pacific
16 Nov 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C3264),,,,,Landed 9:15 PM,5J404,Cebu Pacific
15 Nov 2024,Manila (MNL),Laoag City (LAO),A20N (RP-C4264),,,,,Landed 9:42 PM,5J404,Cebu Pacific
14 Nov 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C3278),,,,,Landed 9:25 PM,5J404,Cebu Pacific
12 Nov 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4156),,,,,Landed 9:59 PM,5J404,Cebu Pacific
11 Nov 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4330),,,,,Landed 9:53 PM,5J404,Cebu Pacific
10 Nov 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4262),,,,,Landed 9:29 PM,5J404,Cebu Pacific
09 Nov 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C3277),,,,,Landed 9:23 PM,5J404,Cebu Pacific
07 Nov 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C3267),,,,,Landed 10:07 PM,5J404,Cebu Pacific
06 Nov 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4105),,,,,Landed 9:32 PM,5J404,Cebu Pacific
05 Nov 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4263),,,,,Landed 9:48 PM,5J404,Cebu Pacific
04 Nov 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C3264),,,,,Landed 9:33 PM,5J404,Cebu Pacific
03 Nov 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C3264),,,,,Landed 9:10 PM,5J404,Cebu Pacific
02 Nov 2024,Manila (MNL),Laoag City (LAO),A20N (RP-C4267),,,,,Landed 9:17 PM,5J404,Cebu Pacific
01 Nov 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4262),,,,,Landed 9:31 PM,5J404,Cebu Pacific
31 Oct 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4262),,,,,Landed 9:18 PM,5J404,Cebu Pacific
30 Oct 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C3267),,,,,Landed 9:20 PM,5J404,Cebu Pacific
29 Oct 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4101),,,,,Landed 9:31 PM,5J404,Cebu Pacific
28 Oct 2024,Manila (MNL),Laoag City (LAO),A20N (RP-C4264),,,,,Landed 9:56 PM,5J404,Cebu Pacific
27 Oct 2024,Manila (MNL),Laoag City (LAO),A20N (RP-C4350),,,,,Landed 9:33 PM,5J404,Cebu Pacific
26 Oct 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4101),,,,,Landed 9:45 PM,5J404,Cebu Pacific
23 Oct 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4330),,,,,Landed 9:49 PM,5J404,Cebu Pacific
22 Oct 2024,Manila (MNL),Laoag City (LAO),A20N (RP-C4331),,,,,Landed 10:23 PM,5J404,Cebu Pacific
21 Oct 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4263),,,,,Landed 9:59 PM,5J404,Cebu Pacific
20 Oct 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4104),,,,,Landed 9:37 PM,5J404,Cebu Pacific
19 Oct 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4105),,,,,Landed 9:47 PM,5J404,Cebu Pacific
18 Oct 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C3267),,,,,Landed 9:39 PM,5J404,Cebu Pacific
17 Oct 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C3267),,,,,Landed 9:50 PM,5J404,Cebu Pacific
16 Oct 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C3278),,,,,Landed 9:54 PM,5J404,Cebu Pacific
15 Oct 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C3278),,,,,Landed 9:37 PM,5J404,Cebu Pacific
14 Oct 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4104),,,,,Landed 10:14 PM,5J404,Cebu Pacific
13 Oct 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4103),,,,,Landed 9:54 PM,5J404,Cebu Pacific
12 Oct 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4107),,,,,Landed 9:45 PM,5J404,Cebu Pacific
11 Oct 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4105),,,,,Landed 9:43 PM,5J404,Cebu Pacific
10 Oct 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4103),,,,,Landed 9:37 PM,5J404,Cebu Pacific
09 Oct 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C3267),,,,,Landed 9:58 PM,5J404,Cebu Pacific
08 Oct 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C3264),,,,,Landed 9:37 PM,5J404,Cebu Pacific
07 Oct 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C3278),,,,,Landed 9:41 PM,5J404,Cebu Pacific
06 Oct 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C3278),,,,,Landed 10:01 PM,5J404,Cebu Pacific
05 Oct 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4108),,,,,Landed 9:48 PM,5J404,Cebu Pacific
04 Oct 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4106),,,,,Landed 9:43 PM,5J404,Cebu Pacific
03 Oct 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4100),,,,,Landed 10:10 PM,5J404,Cebu Pacific
02 Oct 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C3264),,,,,Landed 9:40 PM,5J404,Cebu Pacific
28 Sep 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4104),,,,,Landed 9:47 PM,5J404,Cebu Pacific
26 Sep 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4263),,,,,Landed 9:48 PM,5J404,Cebu Pacific
24 Sep 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C3277),,,,,Landed 9:50 PM,5J404,Cebu Pacific
22 Sep 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C3279),,,,,Landed 10:03 PM,5J404,Cebu Pacific
21 Sep 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4107),,,,,Landed 9:44 PM,5J404,Cebu Pacific
19 Sep 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4101),,,,,Landed 9:35 PM,5J404,Cebu Pacific
18 Sep 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C3267),,,,,Landed 10:20 PM,5J404,Cebu Pacific
17 Sep 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C3267),,,,,Landed 9:31 PM,5J404,Cebu Pacific
15 Sep 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4100),,,,,Landed 11:42 PM,5J404,Cebu Pacific
14 Sep 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4101),,,,,Landed 9:28 PM,5J404,Cebu Pacific
12 Sep 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C3267),,,,,Landed 9:47 PM,5J404,Cebu Pacific
11 Sep 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C3268),,,,,Landed 10:06 PM,5J404,Cebu Pacific
10 Sep 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4156),,,,,Landed 9:45 PM,5J404,Cebu Pacific
08 Sep 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4105),,,,,Landed 9:36 PM,5J404,Cebu Pacific
07 Sep 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4106),,,,,Landed 9:43 PM,5J404,Cebu Pacific
05 Sep 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C3278),,,,,Landed 9:50 PM,5J404,Cebu Pacific
04 Sep 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4101),,,,,Landed 10:08 PM,5J404,Cebu Pacific
01 Sep 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C3268),,,,,Landed 9:33 PM,5J404,Cebu Pacific
31 Aug 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4100),,,,,Landed 9:33 PM,5J404,Cebu Pacific
30 Aug 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C3268),,,,,Landed 9:33 PM,5J404,Cebu Pacific
27 Aug 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4100),,,,,Landed 9:26 PM,5J404,Cebu Pacific
26 Aug 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4101),,,,,Landed 11:03 PM,5J404,Cebu Pacific
25 Aug 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C3264),,,,,Landed 9:24 PM,5J404,Cebu Pacific
24 Aug 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4105),,,,,Landed 9:52 PM,5J404,Cebu Pacific
23 Aug 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4105),,,,,Landed 9:45 PM,5J404,Cebu Pacific
22 Aug 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4105),,,,,Landed 9:44 PM,5J404,Cebu Pacific
21 Aug 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4100),,,,,Landed 9:46 PM,5J404,Cebu Pacific
20 Aug 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C3278),,,,,Landed 9:48 PM,5J404,Cebu Pacific
19 Aug 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4106),,,,,Landed 9:53 PM,5J404,Cebu Pacific
18 Aug 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4101),,,,,Landed 9:22 PM,5J404,Cebu Pacific
17 Aug 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4102),,,,,Landed 9:47 PM,5J404,Cebu Pacific
16 Aug 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4102),,,,,Landed 10:01 PM,5J404,Cebu Pacific
15 Aug 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4106),,,,,Landed 9:54 PM,5J404,Cebu Pacific
14 Aug 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4107),,,,,Landed 9:39 PM,5J404,Cebu Pacific
13 Aug 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4102),,,,,Landed 9:52 PM,5J404,Cebu Pacific
12 Aug 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C3278),,,,,Landed 9:57 PM,5J404,Cebu Pacific
11 Aug 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4102),,,,,Landed 9:50 PM,5J404,Cebu Pacific
10 Aug 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C3268),,,,,Landed 9:34 PM,5J404,Cebu Pacific
09 Aug 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4107),,,,,Landed 9:54 PM,5J404,Cebu Pacific
08 Aug 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4102),,,,,Landed 10:06 PM,5J404,Cebu Pacific
07 Aug 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4106),,,,,Landed 9:51 PM,5J404,Cebu Pacific
05 Aug 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4106),,,,,Landed 10:50 PM,5J404,Cebu Pacific
04 Aug 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C3267),,,,,Landed 9:48 PM,5J404,Cebu Pacific
03 Aug 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C3278),,,,,Landed 9:32 PM,5J404,Cebu Pacific
02 Aug 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C3277),,,,,Landed 9:31 PM,5J404,Cebu Pacific
01 Aug 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C3279),,,,,Landed 9:34 PM,5J404,Cebu Pacific
31 Jul 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C3264),,,,,Landed 9:38 PM,5J404,Cebu Pacific
30 Jul 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C3279),,,,,Landed 9:36 PM,5J404,Cebu Pacific
28 Jul 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C3268),,,,,Landed 9:33 PM,5J404,Cebu Pacific
27 Jul 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4106),,,,,Landed 9:37 PM,5J404,Cebu Pacific
26 Jul 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4102),,,,,Landed 9:42 PM,5J404,Cebu Pacific
21 Jul 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4107),,,,,Landed 9:46 PM,5J404,Cebu Pacific
19 Jul 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4104),,,,,Landed 9:49 PM,5J404,Cebu Pacific
18 Jul 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4106),,,,,Landed 9:30 PM,5J404,Cebu Pacific
17 Jul 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4102),,,,,Landed 9:46 PM,5J404,Cebu Pacific
16 Jul 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C3278),,,,,Landed 11:40 PM,5J404,Cebu Pacific
14 Jul 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4107),,,,,Landed 9:37 PM,5J404,Cebu Pacific
13 Jul 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C3264),,,,,Landed 9:38 PM,5J404,Cebu Pacific
12 Jul 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C3279),,,,,Landed 9:53 PM,5J404,Cebu Pacific
11 Jul 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4100),,,,,Landed 9:34 PM,5J404,Cebu Pacific
09 Jul 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C3264),,,,,Landed 9:49 PM,5J404,Cebu Pacific
07 Jul 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4103),,,,,Landed 9:50 PM,5J404,Cebu Pacific
06 Jul 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4156),,,,,Landed 9:47 PM,5J404,Cebu Pacific
05 Jul 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C3279),,,,,Landed 9:53 PM,5J404,Cebu Pacific
04 Jul 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4100),,,,,Landed 9:26 PM,5J404,Cebu Pacific
03 Jul 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4101),,,,,Landed 10:04 PM,5J404,Cebu Pacific
02 Jul 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C3279),,,,,Landed 9:35 PM,5J404,Cebu Pacific
01 Jul 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4100),,,,,Landed 10:12 PM,5J404,Cebu Pacific
30 Jun 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C3278),,,,,Landed 10:00 PM,5J404,Cebu Pacific
29 Jun 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4104),,,,,Landed 9:40 PM,5J404,Cebu Pacific
28 Jun 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C3264),,,,,Landed 10:33 PM,5J404,Cebu Pacific
27 Jun 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C3268),,,,,Landed 10:33 PM,5J404,Cebu Pacific
26 Jun 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4107),,,,,Landed 10:29 PM,5J404,Cebu Pacific
25 Jun 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4104),,,,,Landed 9:39 PM,5J404,Cebu Pacific
24 Jun 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4104),,,,,Landed 9:53 PM,5J404,Cebu Pacific
23 Jun 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4101),,,,,Landed 9:39 PM,5J404,Cebu Pacific
22 Jun 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4100),,,,,Landed 9:37 PM,5J404,Cebu Pacific
21 Jun 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C3279),,,,,Landed 9:36 PM,5J404,Cebu Pacific
20 Jun 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4107),,,,,Landed 9:21 PM,5J404,Cebu Pacific
19 Jun 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4102),,,,,Landed 10:07 PM,5J404,Cebu Pacific
18 Jun 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4107),,,,,Landed 9:43 PM,5J404,Cebu Pacific
17 Jun 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4330),,,,,Landed 10:09 PM,5J404,Cebu Pacific
16 Jun 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4107),,,,,Landed 9:34 PM,5J404,Cebu Pacific
15 Jun 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4103),,,,,Landed 9:47 PM,5J404,Cebu Pacific
14 Jun 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C3264),,,,,Landed 9:30 PM,5J404,Cebu Pacific
13 Jun 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4107),,,,,Landed 9:40 PM,5J404,Cebu Pacific
12 Jun 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4156),,,,,Landed 9:56 PM,5J404,Cebu Pacific
10 Jun 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4330),,,,,Landed 9:59 PM,5J404,Cebu Pacific
09 Jun 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4103),,,,,Landed 9:29 PM,5J404,Cebu Pacific
08 Jun 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4330),,,,,Landed 9:35 PM,5J404,Cebu Pacific
07 Jun 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4330),,,,,Landed 9:52 PM,5J404,Cebu Pacific
06 Jun 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4330),,,,,Landed 9:43 PM,5J404,Cebu Pacific
05 Jun 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4101),,,,,Landed 10:18 PM,5J404,Cebu Pacific
04 Jun 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4105),,,,,Landed 9:43 PM,5J404,Cebu Pacific
03 Jun 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4105),,,,,Landed 9:43 PM,5J404,Cebu Pacific
02 Jun 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C3267),,,,,Landed 9:44 PM,5J404,Cebu Pacific
01 Jun 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4156),,,,,Landed 9:38 PM,5J404,Cebu Pacific
31 May 2024,Manila (MNL),Laoag City (LAO),A20N (RP-C4267),,,,,Landed 9:39 PM,5J404,Cebu Pacific
30 May 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C3279),,,,,Landed 9:44 PM,5J404,Cebu Pacific
27 May 2024,Manila (MNL),Laoag City (LAO),A20N (RP-C4267),,,,,Landed 9:52 PM,5J404,Cebu Pacific
26 May 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4108),,,,,Landed 9:41 PM,5J404,Cebu Pacific
25 May 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C3279),,,,,Landed 9:40 PM,5J404,Cebu Pacific
24 May 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C3264),,,,,Landed 9:50 PM,5J404,Cebu Pacific
23 May 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4102),,,,,Landed 9:33 PM,5J404,Cebu Pacific
22 May 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4105),,,,,Landed 10:08 PM,5J404,Cebu Pacific
20 May 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4105),,,,,Landed 9:35 PM,5J404,Cebu Pacific
19 May 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4108),,,,,Landed 9:37 PM,5J404,Cebu Pacific
18 May 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4100),,,,,Landed 9:54 PM,5J404,Cebu Pacific
17 May 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C3267),,,,,Landed 9:52 PM,5J404,Cebu Pacific
16 May 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4106),,,,,Landed 9:41 PM,5J404,Cebu Pacific
15 May 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4107),,,,,Landed 9:46 PM,5J404,Cebu Pacific
14 May 2024,Manila (MNL),Laoag City (LAO),A20N (RP-C4159),,,,,Landed 9:34 PM,5J404,Cebu Pacific
13 May 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4101),,,,,Landed 9:33 PM,5J404,Cebu Pacific
12 May 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C3278),,,,,Landed 9:27 PM,5J404,Cebu Pacific
11 May 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C3278),,,,,Landed 9:36 PM,5J404,Cebu Pacific
10 May 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C3278),,,,,Landed 9:54 PM,5J404,Cebu Pacific
08 May 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4101),,,,,Landed 9:34 PM,5J404,Cebu Pacific
07 May 2024,Manila (MNL),Laoag City (LAO),A20N (RP-C4331),,,,,Landed 9:38 PM,5J404,Cebu Pacific
06 May 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4108),,,,,Landed 10:15 PM,5J404,Cebu Pacific
05 May 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C3267),,,,,Landed 9:27 PM,5J404,Cebu Pacific
04 May 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4103),,,,,Landed 9:38 PM,5J404,Cebu Pacific
03 May 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4156),,,,,Landed 9:57 PM,5J404,Cebu Pacific
02 May 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C3264),,,,,Landed 9:46 PM,5J404,Cebu Pacific
30 Apr 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4101),,,,,Landed 9:38 PM,5J404,Cebu Pacific
29 Apr 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4102),,,,,Landed 11:26 PM,5J404,Cebu Pacific
28 Apr 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4100),,,,,Landed 9:40 PM,5J404,Cebu Pacific
27 Apr 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C3268),,,,,Landed 9:45 PM,5J404,Cebu Pacific
25 Apr 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C4108),,,,,Landed 9:35 PM,5J404,Cebu Pacific
24 Apr 2024,Manila (MNL),Laoag City (LAO),A320 (RP-C3278),,,,,Landed 9:55 PM,5J404,Cebu Pacific
