Route,History_Months,Total_Avg_Historical,CebuPac_Avg_Historical,Market_Share_Pct,Total_MAE,Total_RMSE,Total_MAPE,CebuPac_MAE,CebuPac_RMSE,CebuPac_MAPE,Total_Model,Total_AIC,Total_Forecast_Avg,CebuPac_Model,CebuPac_AIC,CebuPac_Forecast_Avg
Cebu (CEB)-nan,31,292.6025806451613,94.87896774193548,32.42588207278837,5155.1279727243045,6286.18350984889,2099.8802772445906,139.79507142857145,146.1424994831715,65.31130190790107,"SARIMA(0, 0, 0)(0, 1, 0, 12)",270.47512816155523,347.0510000000001,"SARIMA(0, 0, 0)(0, 0, 0, 12)",406.28023871197166,94.87896774193551
Davao City (DVO)-Bacolod City (BCD),33,3056.0543636363636,3056.0543636363636,100.0,1750.3972651181155,1974.1176058596607,87.67999220441345,1750.3972651181155,1974.1176058596607,87.67999220441345,"SARIMA(1, 0, 0)(0, 1, 0, 12)",342.2069723599839,3070.8470205652065,"SARIMA(1, 0, 0)(0, 1, 0, 12)",342.2069723599839,3070.8470205652065
Davao City (DVO)-Cebu (CEB),34,20394.78723529412,14423.69,70.72243428477223,3502.6557119655176,3577.074562428624,13.625800925149697,5683.396243067444,5890.147049953187,29.768806001625975,"SARIMA(1, 0, 0)(1, 1, 0, 12)",443.1066132250738,19925.176170561233,"SARIMA(1, 0, 0)(0, 0, 0, 12)",670.764083236154,15098.316439732022
Davao City (DVO)-Iloilo (ILO),12,3196.3391666666666,3196.3391666666666,100.0,619.0346666666666,643.9589266653579,13.939284724189369,619.0346666666666,643.9589266653579,13.939284724189369,"SARIMA(1, 1, 1)(1, 1, 1, 12)",10.0,8485.783166666668,"SARIMA(1, 1, 1)(1, 1, 1, 12)",10.0,8485.783166666668
Davao City (DVO)-Manila (MNL),34,97784.18064705882,51713.35882352941,52.88519930456139,6855.576866666665,7003.97605262769,6.002064672266423,3154.5450000000033,3258.085686237501,5.39186301271668,"SARIMA(0, 1, 0)(0, 0, 0, 12)",701.5938696018651,132101.92368181815,"SARIMA(0, 1, 0)(0, 0, 0, 12)",683.3332653043485,58919.875
Davao City (DVO)-Panglao (TAG),34,2834.944823529412,1770.4302352941177,62.45025372627856,2871.653333333333,3989.9566232522716,75.88876129203773,3417.850666666666,4525.466515290255,152.34910276034378,"SARIMA(0, 1, 0)(0, 0, 0, 12)",543.3058420590102,3551.3519999999994,"SARIMA(0, 1, 0)(0, 0, 0, 12)",536.973793469567,1991.5
Del Carmin (IAO)-Cebu (CEB),34,7926.351294117648,14.332235294117648,0.18081756362166254,690.1900867772425,708.9160594193955,5.702679856013428,15.719225806451613,15.719225806451615,,"SARIMA(0, 0, 1)(1, 1, 0, 12)",364.1545260496144,13247.461840511569,"SARIMA(0, 0, 0)(0, 0, 0, 12)",362.03965936963937,14.33223529411765
Dipolog (DPL)-Manila (MNL),34,9874.425529411765,6008.527588235294,60.84938886154354,1017.2149057824978,1140.0287458177208,8.947002034332712,492.83303817391396,575.0952734246476,7.16732072190573,"SARIMA(0, 0, 2)(0, 0, 0, 12)",606.2870542758783,9997.252294794527,"SARIMA(0, 0, 2)(0, 0, 0, 12)",582.8860555824721,6134.611289586211
Dumaguete City (DGT)-Manila (MNL),34,20775.54541176471,12591.94288235294,60.60944554178786,5185.48594416731,5645.9100277688385,19.07811026242787,6178.254857902258,6559.7932093511035,34.25766907017974,"SARIMA(0, 1, 1)(0, 0, 0, 12)",606.0258570988116,27346.478615510026,"SARIMA(0, 1, 1)(0, 0, 0, 12)",590.8088247061982,18384.700081943647
General Santos (GES)-Cebu (CEB),32,5167.3634999999995,4421.0835625,85.55782000821117,20166.26237137517,23160.546659595882,457.99738312920095,223622651.54010132,380260266.31897366,10453341.883202326,"SARIMA(1, 0, 0)(0, 0, 0, 12)",577.4958956986117,4764.126219208383,"SARIMA(0, 0, 2)(1, 1, 0, 12)",369.21748793427366,4720.007182948988
General Santos (GES)-Iloilo (ILO),32,2812.779625,2812.779625,100.0,13122.746582221713,13497.720005073385,370.2551008349355,13122.746582221713,13497.720005073385,370.2551008349355,"SARIMA(1, 1, 0)(1, 1, 0, 12)",319.9377038740764,3221.537200873323,"SARIMA(1, 1, 0)(1, 1, 0, 12)",319.9377038740764,3221.537200873323
General Santos (GES)-Manila (MNL),34,33578.29499999999,20709.443,61.67508802933563,4881.266533333331,5585.237106135033,12.81944587331222,3122.8113333333336,3678.2768377382013,14.598139964588494,"SARIMA(0, 1, 0)(0, 0, 0, 12)",639.8130183911951,39661.832,"SARIMA(1, 1, 0)(0, 0, 1, 12)",634.8652243786026,24827.179041310865
Iloilo (ILO)-Cebu (CEB),34,7638.610352941177,2666.7251764705884,34.91112981622096,3093.1845719971484,4598.736798396401,44.43969517999213,4971.553333333333,6860.9137550780115,56.97195895587346,"SARIMA(0, 1, 0)(0, 0, 0, 12)",591.7040124806024,6701.491999999999,"SARIMA(1, 0, 0)(2, 1, 0, 12)",404.9474628640432,659.0825828051785
Iloilo (ILO)-General Santos (GES),32,2792.65675,2792.65675,100.0,3491.9826369177476,3807.68225643411,117.81114148902041,3491.9826369177476,3807.68225643411,117.81114148902041,"SARIMA(1, 1, 0)(1, 1, 0, 12)",319.84380909554295,3315.351701401722,"SARIMA(1, 1, 0)(1, 1, 0, 12)",319.84380909554295,3315.351701401722
Iloilo (ILO)-Manila (MNL),34,77016.67211764707,33534.794764705875,43.542253699925766,15601.596796307329,15961.875387924956,19.59055278477417,3510.0646666666653,3585.626265623899,10.41011340308453,"SARIMA(1, 0, 0)(0, 1, 0, 12)",463.9358940874095,84295.19089521491,"SARIMA(0, 1, 0)(0, 0, 0, 12)",661.9359138408448,34903.75
Iloilo (ILO)-Puerto Princesa City (PPS),24,2562.4484166666666,2562.4484166666666,100.0,3198.205888998366,3333.558039260413,107.2662629265437,3198.205888998366,3333.558039260413,107.2662629265437,"SARIMA(0, 1, 0)(0, 0, 0, 12)",377.7968677161408,2278.5,"SARIMA(0, 1, 0)(0, 0, 0, 12)",377.7968677161408,2278.5
Kalibo (KLO)-Manila (MNL),34,18079.3094117647,4446.778588235294,24.595953788708613,2047.9070166036993,2583.4511293289943,13.162038081324493,118.24169084944424,124.34479868066882,2.4498166780547126,"SARIMA(1, 0, 0)(0, 1, 0, 12)",389.3863256386601,18461.414500000003,"SARIMA(1, 1, 1)(1, 1, 1, 12)",74.77811887870426,4624.763835872986
