Airline,ROUTE,Year,Month,Passenger,OwnShfli,RouteHHI,AirHHI_From,AirHHI_To,AirFli_From,AirFli_To
Cebu Pacific,CEB-DVO,2023,1,20915.7,65.57,5484.85,3189.91,5351.92,1848,665
Cebu Pacific,CEB-GES,2023,1,4826.7,100.0,10000.0,3189.91,5903.57,1848,168
Cebu Pacific,CEB-MNL,2023,1,44322.6,39.38,3432.73,3189.91,3679.79,1848,5337
Cebu Pacific,CEB-MPH,2023,1,4826.7,44.62,5057.89,3189.91,4084.74,1848,624
Cebu Pacific,CEB-ZAM,2023,1,4826.7,98.8,9762.88,3189.91,6307.73,1848,84
Cebu Pacific,CGK-MNL,2023,1,160.89,100.0,10000.0,10000.0,3679.79,1,5337
Cebu Pacific,CGY-CEB,2023,1,1448.01,12.05,4079.74,3159.19,3114.0,528,1826
Cebu Pacific,CGY-MNL,2023,1,23313.48,42.03,3701.94,3159.19,3679.79,528,5337
Cebu Pacific,CYZ-MNL,2023,1,4826.7,100.0,10000.0,10000.0,3679.79,30,5337
Cebu Pacific,DGT-MNL,2023,1,12871.2,63.31,5354.31,5165.96,3679.79,133,5337
Cebu Pacific,DPL-MNL,2023,1,6757.38,61.76,5276.6,5276.82,3679.79,68,5337
Cebu Pacific,DRP-MNL,2023,1,11101.41,51.0,5002.0,5002.01,3679.79,141,5337
Cebu Pacific,DVO-BCD,2023,1,2091.57,100.0,10000.0,5129.46,3607.22,667,453
Cebu Pacific,DVO-CEB,2023,1,18341.46,62.8,5327.68,5129.46,3114.0,667,1826
Cebu Pacific,DVO-MNL,2023,1,49330.95,61.78,5277.54,5129.46,3679.79,667,5337
Cebu Pacific,GES-CEB,2023,1,4826.7,100.0,10000.0,5903.57,3114.0,168,1826
Cebu Pacific,GES-ILO,2023,1,2896.02,100.0,10000.0,5903.57,3383.25,168,577
Cebu Pacific,GES-MNL,2023,1,19209.055,63.87,5384.75,5903.57,3679.79,168,5337
Cebu Pacific,ILO-GES,2023,1,2896.02,100.0,10000.0,3228.97,5903.57,586,168
Cebu Pacific,ILO-MNL,2023,1,33387.27,41.97,3459.86,3228.97,3679.79,586,5337
Cebu Pacific,KLO-MNL,2023,1,4987.59,25.2,6230.08,6229.76,3679.79,123,5337
Cebu Pacific,LGP-MNL,2023,1,643.56,100.0,10000.0,10000.0,3679.79,4,5337
Cebu Pacific,MNL-BCD,2023,1,28714.54,43.12,3560.21,3777.6,3607.22,4893,453
Cebu Pacific,MNL-BXU,2023,1,18663.24,69.6,5768.32,3777.6,4939.54,4893,231
Cebu Pacific,MNL-CEB,2023,1,37461.42,33.98,3376.31,3777.6,3114.0,4893,1826
Cebu Pacific,MNL-CGK,2023,1,160.89,100.0,10000.0,3777.6,10000.0,4893,1
Cebu Pacific,MNL-CGY,2023,1,23152.59,45.14,3660.09,3777.6,3080.4,4893,498
Cebu Pacific,MNL-CYZ,2023,1,4826.7,100.0,10000.0,3777.6,10000.0,4893,30
Cebu Pacific,MNL-DGT,2023,1,17858.79,70.09,5807.22,3777.6,5642.72,4893,165
Cebu Pacific,MNL-DPL,2023,1,6918.27,63.24,5350.6,3777.6,5350.35,4893,68
Cebu Pacific,MNL-DRP,2023,1,5631.15,34.22,5498.02,3777.6,5498.25,4893,108
Cebu Pacific,MNL-DVO,2023,1,50727.925,66.73,5559.79,3777.6,5351.92,4893,665
Cebu Pacific,MNL-GES,2023,1,19209.055,63.87,5384.75,3777.6,5903.57,4893,168
Cebu Pacific,MNL-ILO,2023,1,35838.68,46.69,3604.29,3777.6,3383.25,4893,577
Cebu Pacific,MNL-LGP,2023,1,5952.93,100.0,10000.0,3777.6,10000.0,4893,37
Cebu Pacific,MNL-MNL,2023,1,198.95,19.52,4815.15,3777.6,3679.79,4893,5337
Cebu Pacific,MNL-MPH,2023,1,46497.21,57.26,4129.17,3777.6,4084.74,4893,624
Cebu Pacific,MNL-OZC,2023,1,6596.49,58.57,5146.89,3777.6,4064.87,4893,99
Cebu Pacific,MNL-PAG,2023,1,8205.39,100.0,10000.0,3777.6,6379.84,4893,92
Cebu Pacific,MNL-PPS,2023,1,21950.24,42.61,3448.78,3777.6,3406.48,4893,358
Cebu Pacific,MNL-RXS,2023,1,4504.92,40.58,3589.58,3777.6,3589.58,4893,69
Cebu Pacific,MNL-TAC,2023,1,16249.89,36.83,3513.59,3777.6,3351.64,4893,322
Cebu Pacific,MNL-TAG,2023,1,23747.71,56.24,4123.7,3777.6,4019.26,4893,255
Cebu Pacific,MNL-TUG,2023,1,9331.62,100.0,10000.0,3777.6,10000.0,4893,58
Cebu Pacific,MNL-VRC,2023,1,4665.81,100.0,10000.0,3777.6,10000.0,4893,29
Cebu Pacific,MNL-ZAM,2023,1,321.78,15.38,7397.09,3777.6,6307.73,4893,84
Cebu Pacific,MPH-CEB,2023,1,4665.81,44.21,5067.05,3450.67,3114.0,756,1826
Cebu Pacific,MPH-MNL,2023,1,45853.65,44.74,3440.89,3450.67,3679.79,756,5337
Cebu Pacific,Not available-Not available,2023,1,62.28,100.0,10000.0,10000.0,10000.0,1,1
Cebu Pacific,OZC-MNL,2023,1,6274.71,60.0,5200.0,3614.32,3679.79,118,5337
Cebu Pacific,OZC-OZC,2023,1,160.89,72.09,5975.94,3614.32,4064.87,118,99
Cebu Pacific,PAG-MNL,2023,1,8205.39,100.0,10000.0,6426.88,3679.79,91,5337
Cebu Pacific,PPS-MNL,2023,1,21751.29,42.27,3644.24,3666.0,3679.79,323,5337
Cebu Pacific,RXS-MNL,2023,1,4504.92,41.79,3628.98,3628.87,3679.79,67,5337
Cebu Pacific,TAC-MNL,2023,1,20272.14,34.97,3505.61,3266.08,3679.79,413,5337
Cebu Pacific,TAG-MNL,2023,1,28920.41,61.23,4502.07,4374.07,3679.79,281,5337
Cebu Pacific,TUG-MNL,2023,1,9009.84,100.0,10000.0,10000.0,3679.79,56,5337
Cebu Pacific,TWT-ZAM,2023,1,4987.59,77.5,6512.5,5987.41,6307.73,48,84
Cebu Pacific,VRC-MNL,2023,1,2413.35,100.0,10000.0,10000.0,3679.79,15,5337
Cebu Pacific,ZAM-CEB,2023,1,4665.81,74.61,6211.3,5574.56,3114.0,237,1826
Cebu Pacific,ZAM-MNL,2023,1,14386.68,62.83,5329.22,5574.56,3679.79,237,5337
Cebu Pacific,ZAM-TWT,2023,1,4987.59,73.81,6133.83,5574.56,5722.33,237,50
Philippine Airlines,BCD-CEB,2023,1,2850.764,95.09,9066.22,3706.23,3114.0,498,1826
Philippine Airlines,BCD-MNL,2023,1,24339.07,35.76,3663.22,3706.23,3679.79,498,5337
Philippine Airlines,BPA-CEB,2023,1,322.728,100.0,10000.0,10000.0,3114.0,6,1826
Philippine Airlines,BXU-CEB,2023,1,2043.944,47.29,5014.69,4634.32,3114.0,246,1826
Philippine Airlines,BXU-MNL,2023,1,7603.092,30.82,5735.74,4634.32,3679.79,246,5337
Philippine Airlines,CBO-CEB,2023,1,484.092,100.0,10000.0,10000.0,3114.0,45,1826
Philippine Airlines,CBO-MNL,2023,1,4119.528,100.0,10000.0,10000.0,3679.79,45,5337
Philippine Airlines,CBO-TWT,2023,1,430.304,100.0,10000.0,10000.0,5722.33,45,50
Philippine Airlines,CEB-BCD,2023,1,3012.128,95.34,9111.43,3189.91,3607.22,1848,453
Philippine Airlines,CEB-BPA,2023,1,376.516,100.0,10000.0,3189.91,10000.0,1848,7
Philippine Airlines,CEB-BXU,2023,1,2312.884,65.92,5506.89,3189.91,4939.54,1848,231
Philippine Airlines,CEB-CBO,2023,1,484.092,100.0,10000.0,3189.91,10000.0,1848,46
Philippine Airlines,CEB-CEB,2023,1,147.126,72.09,5975.94,3189.91,3114.0,1848,1826
Philippine Airlines,CEB-CGY,2023,1,4249.252,39.51,4033.89,3189.91,3080.4,1848,498
Philippine Airlines,CEB-DVO,2023,1,10042.536,34.43,5484.85,3189.91,5351.92,1848,665
Philippine Airlines,CEB-IAO,2023,1,3173.492,50.33,5000.22,3189.91,5608.96,1848,214
Philippine Airlines,CEB-ILO,2023,1,3603.796,57.38,5108.93,3189.91,3383.25,1848,577
Philippine Airlines,CEB-MNL,2023,1,36049.034,35.03,3432.73,3189.91,3679.79,1848,5337
Philippine Airlines,CEB-MPH,2023,1,5478.466,55.38,5057.89,3189.91,4084.74,1848,624
Philippine Airlines,CEB-PPS,2023,1,3227.28,100.0,10000.0,3189.91,3406.48,1848,358
Philippine Airlines,CEB-TAC,2023,1,1398.488,51.64,5005.38,3189.91,3351.64,1848,322
Philippine Airlines,CEB-USU,2023,1,3281.068,66.52,5545.82,3189.91,5153.38,1848,148
Philippine Airlines,CEB-ZAM,2023,1,53.788,1.2,9762.88,3189.91,6307.73,1848,84
Philippine Airlines,CGY-CEB,2023,1,4195.464,38.19,4079.74,3159.19,3114.0,528,1826
Philippine Airlines,CGY-MNL,2023,1,20434.694,40.28,3701.94,3159.19,3679.79,528,5337
Philippine Airlines,CRK-MNL,2023,1,56.952,100.0,10000.0,6800.0,3679.79,5,5337
Philippine Airlines,CRM-MNL,2023,1,537.88,100.0,10000.0,10000.0,3679.79,10,5337
Philippine Airlines,CYP-MNL,2023,1,430.304,100.0,10000.0,5642.58,3679.79,24,5337
Philippine Airlines,DGT-MNL,2023,1,6821.584,36.69,5354.31,5165.96,3679.79,133,5337
Philippine Airlines,DPL-MNL,2023,1,3825.276,38.24,5276.6,5276.82,3679.79,68,5337
Philippine Airlines,DRP-MNL,2023,1,9753.03,49.0,5002.0,5002.01,3679.79,141,5337
Philippine Airlines,DVO-CEB,2023,1,9934.96,37.2,5327.68,5129.46,3114.0,667,1826
Philippine Airlines,DVO-MNL,2023,1,27912.808,38.22,5277.54,5129.46,3679.79,667,5337
Philippine Airlines,DVO-TAG,2023,1,1075.76,100.0,10000.0,5129.46,4019.26,667,255
Philippine Airlines,EUQ-MNL,2023,1,699.244,100.0,10000.0,10000.0,3679.79,13,5337
Philippine Airlines,GES-MNL,2023,1,9934.96,36.13,5384.75,5903.57,3679.79,168,5337
Philippine Airlines,IAO-CEB,2023,1,3065.916,59.93,5197.21,5658.65,3114.0,160,1826
Philippine Airlines,IAO-MNL,2023,1,2904.552,100.0,10000.0,5658.65,3679.79,160,5337
Philippine Airlines,ILO-CEB,2023,1,3388.644,54.84,5046.85,3228.97,3114.0,586,1826
Philippine Airlines,ILO-MNL,2023,1,19139.036,26.31,3459.86,3228.97,3679.79,586,5337
Philippine Airlines,LAO-MNL,2023,1,8098.258,100.0,10000.0,10000.0,3679.79,47,5337
Philippine Airlines,MNL-BCD,2023,1,21249.424,34.89,3560.21,3777.6,3607.22,4893,453
Philippine Airlines,MNL-BSO,2023,1,1506.064,100.0,10000.0,3777.6,10000.0,4893,28
Philippine Airlines,MNL-BXU,2023,1,7455.966,30.4,5768.32,3777.6,4939.54,4893,231
Philippine Airlines,MNL-CBO,2023,1,4266.654,100.0,10000.0,3777.6,10000.0,4893,46
Philippine Airlines,MNL-CEB,2023,1,39347.504,39.03,3376.31,3777.6,3114.0,4893,1826
Philippine Airlines,MNL-CGY,2023,1,16462.292,35.1,3660.09,3777.6,3080.4,4893,498
Philippine Airlines,MNL-CRM,2023,1,537.88,100.0,10000.0,3777.6,10000.0,4893,10
Philippine Airlines,MNL-CYP,2023,1,645.456,100.0,10000.0,3777.6,5200.0,4893,29
Philippine Airlines,MNL-DGT,2023,1,6968.71,29.91,5807.22,3777.6,5642.72,4893,165
Philippine Airlines,MNL-DPL,2023,1,3678.15,36.76,5350.6,3777.6,5350.35,4893,68
Philippine Airlines,MNL-DRP,2023,1,9900.156,65.78,5498.02,3777.6,5498.25,4893,108
Philippine Airlines,MNL-DVO,2023,1,23124.094,33.27,5559.79,3777.6,5351.92,4893,665
Philippine Airlines,MNL-EUQ,2023,1,699.244,100.0,10000.0,3777.6,10000.0,4893,13
Philippine Airlines,MNL-GES,2023,1,9934.96,36.13,5384.75,3777.6,5903.57,4893,168
Philippine Airlines,MNL-IAO,2023,1,4733.344,100.0,10000.0,3777.6,5608.96,4893,214
Philippine Airlines,MNL-ILO,2023,1,19615.218,27.95,3604.29,3777.6,3383.25,4893,577
Philippine Airlines,MNL-LAO,2023,1,8280.188,100.0,10000.0,3777.6,10000.0,4893,48
Philippine Airlines,MNL-MNL,2023,1,602.742,64.69,4815.15,3777.6,3679.79,4893,5337
Philippine Airlines,MNL-MPH,2023,1,17395.672,23.43,4129.17,3777.6,4084.74,4893,624
Philippine Airlines,MNL-OZC,2023,1,4266.654,41.43,5146.89,3777.6,4064.87,4893,99
Philippine Airlines,MNL-PPS,2023,1,13534.01,28.73,3448.78,3777.6,3406.48,4893,358
Philippine Airlines,MNL-RXS,2023,1,3972.402,39.13,3589.58,3777.6,3589.58,4893,69
Philippine Airlines,MNL-TAC,2023,1,16368.954,40.57,3513.59,3777.6,3351.64,4893,322
Philippine Airlines,MNL-TAG,2023,1,7921.074,20.51,4123.7,3777.6,4019.26,4893,255
Philippine Airlines,MNL-USU,2023,1,1506.064,46.85,5019.84,3777.6,5153.38,4893,148
Philippine Airlines,MNL-ZAM,2023,1,1618.386,84.62,7397.09,3777.6,6307.73,4893,84
Philippine Airlines,MPH-CEB,2023,1,5385.128,55.79,5067.05,3450.67,3114.0,756,1826
Philippine Airlines,MPH-MNL,2023,1,24163.468,25.78,3440.89,3450.67,3679.79,756,5337
Philippine Airlines,OZC-MNL,2023,1,3825.276,40.0,5200.0,3614.32,3679.79,118,5337
Philippine Airlines,PPS-CEB,2023,1,1613.64,100.0,10000.0,3666.0,3114.0,323,1826
Philippine Airlines,PPS-MNL,2023,1,18186.672,38.65,3644.24,3666.0,3679.79,323,5337
Philippine Airlines,RXS-MNL,2023,1,3825.276,38.81,3628.98,3628.87,3679.79,67,5337
Philippine Airlines,TAC-CEB,2023,1,1398.488,46.72,5021.52,3266.08,3114.0,413,1826
Philippine Airlines,TAC-MNL,2023,1,12361.748,23.32,3505.61,3266.08,3679.79,413,5337
Philippine Airlines,TAG-DVO,2023,1,1129.548,100.0,10000.0,4374.07,5351.92,281,665
Philippine Airlines,TAG-MNL,2023,1,8068.2,18.68,4502.07,4374.07,3679.79,281,5337
Philippine Airlines,TWT-CBO,2023,1,430.304,100.0,10000.0,5987.41,10000.0,48,46
Philippine Airlines,TWT-ZAM,2023,1,1324.134,22.5,6512.5,5987.41,6307.73,48,84
Philippine Airlines,USU-CEB,2023,1,3173.492,65.77,5497.39,5101.58,3114.0,201,1826
Philippine Airlines,USU-MNL,2023,1,1613.64,25.45,6205.4,5101.58,3679.79,201,5337
Philippine Airlines,ZAM-CEB,2023,1,1452.276,25.39,6211.3,5574.56,3114.0,237,1826
Philippine Airlines,ZAM-MNL,2023,1,7781.858,37.17,5329.22,5574.56,3679.79,237,5337
Philippine Airlines,ZAM-TWT,2023,1,1618.386,26.19,6133.83,5574.56,5722.33,237,50
AirAsia,BCD-MNL,2023,2,13269.24,19.65,3724.74,3710.75,3699.49,446,4852
AirAsia,CEB-MNL,2023,2,26053.02,24.68,3458.89,3219.89,3699.49,1650,4852
AirAsia,CGY-MNL,2023,2,9061.92,17.75,3702.45,3235.93,3699.49,448,4852
AirAsia,ILO-MNL,2023,2,23364.72,32.1,3453.58,3179.49,3699.49,535,4852
AirAsia,KLO-MNL,2023,2,13431.06,74.77,6227.11,6227.58,3699.49,111,4852
AirAsia,MNL-BCD,2023,2,13269.24,22.02,3625.01,3790.51,3608.59,4408,403
AirAsia,MNL-CEB,2023,2,26214.84,25.03,3425.25,3790.51,3188.02,4408,1644
AirAsia,MNL-CGY,2023,2,9061.92,19.14,3695.13,3790.51,3161.39,4408,426
AirAsia,MNL-ILO,2023,2,17962.02,25.86,3596.09,3790.51,3329.81,4408,522
AirAsia,MNL-KLO,2023,2,13431.06,100.0,10000.0,3790.51,10000.0,4408,83
AirAsia,MNL-MPH,2023,2,12945.6,20.77,3789.8,3790.51,3806.74,4408,483
AirAsia,MNL-PPS,2023,2,13592.88,27.04,3524.9,3790.51,3470.49,4408,344
AirAsia,MNL-RXS,2023,2,1941.84,18.75,3657.24,3790.51,3657.23,4408,64
AirAsia,MNL-TAC,2023,2,8900.1,21.61,3540.45,3790.51,3429.35,4408,302
AirAsia,MNL-TAG,2023,2,9223.74,23.63,4030.91,3790.51,3929.22,4408,238
AirAsia,MPH-MNL,2023,2,30745.8,34.88,3355.53,3346.72,3699.49,642,4852
AirAsia,PPS-MNL,2023,2,9061.92,17.96,3714.49,3726.44,3699.49,310,4852
AirAsia,RXS-MNL,2023,2,1941.84,19.05,3640.62,3640.72,3699.49,63,4852
AirAsia,TAC-MNL,2023,2,22084.08,40.43,3513.86,3243.09,3699.49,398,4852
AirAsia,TAG-MNL,2023,2,4530.96,11.34,5185.12,5021.91,3699.49,236,4852
AirSWIFT,MNL-PPS,2023,2,62.496,0.12,3524.9,3790.51,3470.49,4408,344
Cebgo,BCD-CEB,2023,2,437.472,16.69,7219.11,3710.75,3188.02,446,1644
Cebgo,BXU-CEB,2023,2,1499.904,51.43,5004.09,4947.11,3188.02,207,1644
Cebgo,CEB-BCD,2023,2,437.472,15.97,7316.08,3219.89,3608.59,1650,403
Cebgo,CEB-BXU,2023,2,999.936,42.42,5114.91,3219.89,5116.27,1650,198
Cebgo,CEB-CGY,2023,2,4374.72,48.42,4369.64,3219.89,3161.39,1650,426
Cebgo,CEB-CRK,2023,2,187.488,100.0,10000.0,3219.89,10000.0,1650,3
Cebgo,CEB-CYP,2023,2,749.952,100.0,10000.0,3219.89,5025.89,1650,23
Cebgo,CEB-IAO,2023,2,3374.784,50.08,5000.01,3219.89,5547.45,1650,205
Cebgo,CEB-ILO,2023,2,3187.296,46.55,5023.8,3219.89,3329.81,1650,522
Cebgo,CEB-OZC,2023,2,1687.392,100.0,10000.0,3219.89,4113.43,1650,89
Cebgo,CEB-PAG,2023,2,2249.856,100.0,10000.0,3219.89,6167.67,1650,76
Cebgo,CEB-SUG,2023,2,437.472,100.0,10000.0,3219.89,10000.0,1650,7
Cebgo,CEB-TAC,2023,2,1062.432,34.62,5473.09,3219.89,3429.35,1650,302
Cebgo,CEB-USU,2023,2,1749.888,35.02,5448.8,3219.89,5138.77,1650,139
Cebgo,CGY-CEB,2023,2,4374.72,48.74,4368.71,3235.93,3188.02,448,1644
Cebgo,CGY-DVO,2023,2,749.952,100.0,10000.0,3235.93,5528.37,448,580
Cebgo,CRK-CEB,2023,2,187.488,100.0,10000.0,10000.0,3188.02,3,1644
Cebgo,CYP-CEB,2023,2,749.952,100.0,10000.0,5025.89,3188.02,23,1644
Cebgo,DVO-CGY,2023,2,749.952,100.0,10000.0,5271.83,3161.39,602,426
Cebgo,DVO-IAO,2023,2,749.952,100.0,10000.0,5271.83,5547.45,602,205
Cebgo,IAO-CEB,2023,2,2499.84,45.86,5034.28,5446.64,3188.02,154,1644
Cebgo,IAO-DVO,2023,2,749.952,100.0,10000.0,5446.64,5528.37,154,580
Cebgo,ILO-CEB,2023,2,3374.784,49.64,5000.26,3179.49,3188.02,535,1644
Cebgo,MNL-CEB,2023,2,374.976,0.36,3425.25,3790.51,3188.02,4408,1644
Cebgo,MNL-MBT,2023,2,62.496,100.0,10000.0,3790.51,10000.0,4408,1
Cebgo,MNL-USU,2023,2,1749.888,51.43,5004.09,3790.51,5138.77,4408,139
Cebgo,MNL-WNP,2023,2,2999.808,100.0,10000.0,3790.51,10000.0,4408,48
Cebgo,OZC-CEB,2023,2,2374.848,100.0,10000.0,3875.42,3188.02,99,1644
Cebgo,PAG-CEB,2023,2,2249.856,100.0,10000.0,6167.67,3188.02,76,1644
Cebgo,SUG-CEB,2023,2,312.48,100.0,10000.0,10000.0,3188.02,5,1644
Cebgo,TAC-CEB,2023,2,1687.392,43.59,5082.18,3243.09,3188.02,398,1644
Cebgo,USU-CEB,2023,2,1749.888,35.02,5448.8,5140.59,3188.02,186,1644
Cebgo,USU-MNL,2023,2,4874.688,76.76,6432.2,5140.59,3699.49,186,4852
Cebgo,WNP-MNL,2023,2,2874.816,100.0,10000.0,10000.0,3699.49,46,4852
Cebu Pacific,BCD-DVO,2023,2,1937.376,100.0,10000.0,3710.75,5528.37,446,580
Cebu Pacific,BCD-MNL,2023,2,32072.6,47.61,3724.74,3710.75,3699.49,446,4852
Cebu Pacific,BXU-MNL,2023,2,17759.28,69.08,5728.09,4947.11,3699.49,207,4852
Cebu Pacific,CEB-CGY,2023,2,645.792,7.15,4369.64,3219.89,3161.39,1650,426
Cebu Pacific,CEB-DVO,2023,2,19858.104,68.91,5715.18,3219.89,5528.37,1650,580
Cebu Pacific,CEB-GES,2023,2,3874.752,100.0,10000.0,3219.89,5908.81,1650,155
Cebu Pacific,CEB-MNL,2023,2,42441.728,40.3,3458.89,3219.89,3699.49,1650,4852
Cebu Pacific,CEB-MPH,2023,2,4520.544,37.84,5295.73,3219.89,3806.74,1650,483
Cebu Pacific,CEB-ZAM,2023,2,4520.544,100.0,10000.0,3219.89,6121.88,1650,76
Cebu Pacific,CGY-CEB,2023,2,645.792,7.2,4368.71,3235.93,3188.02,448,1644
Cebu Pacific,CGY-MNL,2023,2,21677.432,42.55,3702.45,3235.93,3699.49,448,4852
Cebu Pacific,CYZ-MNL,2023,2,5973.576,100.0,10000.0,10000.0,3699.49,37,4852
Cebu Pacific,DGT-MNL,2023,2,12592.944,62.4,5307.52,5307.52,3699.49,125,4852
Cebu Pacific,DPL-MNL,2023,2,6296.472,60.94,5239.37,5239.26,3699.49,64,4852
Cebu Pacific,DRP-MNL,2023,2,10817.016,51.97,5007.76,5007.75,3699.49,134,4852
Cebu Pacific,DVO-BCD,2023,2,1937.376,100.0,10000.0,5271.83,3608.59,602,403
Cebu Pacific,DVO-CEB,2023,2,18405.072,66.97,5575.96,5271.83,3188.02,602,1644
Cebu Pacific,DVO-MNL,2023,2,46641.112,63.74,5377.58,5271.83,3699.49,602,4852
Cebu Pacific,GES-CEB,2023,2,3874.752,100.0,10000.0,5948.25,3188.02,152,1644
Cebu Pacific,GES-ILO,2023,2,2583.168,100.0,10000.0,5948.25,3329.81,152,522
Cebu Pacific,GES-MNL,2023,2,18298.308,65.27,5466.35,5948.25,3699.49,152,4852
Cebu Pacific,ILO-GES,2023,2,2583.168,100.0,10000.0,3179.49,5908.81,535,155
Cebu Pacific,ILO-MNL,2023,2,30235.912,41.63,3453.58,3179.49,3699.49,535,4852
Cebu Pacific,KLO-MNL,2023,2,4520.544,25.23,6227.11,6227.58,3699.49,111,4852
Cebu Pacific,MNL-BCD,2023,2,27683.992,46.05,3625.01,3790.51,3608.59,4408,403
Cebu Pacific,MNL-BXU,2023,2,17759.28,69.08,5728.09,3790.51,5116.27,4408,198
Cebu Pacific,MNL-CEB,2023,2,36096.648,34.54,3425.25,3790.51,3188.02,4408,1644
Cebu Pacific,MNL-CGY,2023,2,21677.432,45.89,3695.13,3790.51,3161.39,4408,426
Cebu Pacific,MNL-CYZ,2023,2,5973.576,100.0,10000.0,3790.51,10000.0,4408,37
Cebu Pacific,MNL-DGT,2023,2,16144.8,67.57,5617.41,3790.51,5617.24,4408,148
Cebu Pacific,MNL-DPL,2023,2,6296.472,60.0,5200.0,3790.51,5200.0,4408,65
Cebu Pacific,MNL-DRP,2023,2,10817.016,51.42,5004.03,3790.51,5004.05,4408,136
Cebu Pacific,MNL-DVO,2023,2,46641.112,68.74,5702.38,3790.51,5528.37,4408,580
Cebu Pacific,MNL-GES,2023,2,18697.588,64.89,5443.42,3790.51,5908.81,4408,155
Cebu Pacific,MNL-ILO,2023,2,32249.672,46.53,3596.09,3790.51,3329.81,4408,522
Cebu Pacific,MNL-MPH,2023,2,31159.464,50.11,3789.8,3790.51,3806.74,4408,483
Cebu Pacific,MNL-OZC,2023,2,6296.472,62.9,5332.82,3790.51,4113.43,4408,89
Cebu Pacific,MNL-PAG,2023,2,6457.92,100.0,10000.0,3790.51,6167.67,4408,76
Cebu Pacific,MNL-PPS,2023,2,22484.672,44.83,3524.9,3790.51,3470.49,4408,344
Cebu Pacific,MNL-RXS,2023,2,4036.2,39.06,3657.24,3790.51,3657.23,4408,64
Cebu Pacific,MNL-TAC,2023,2,15821.904,38.5,3540.45,3790.51,3429.35,4408,302
Cebu Pacific,MNL-TAG,2023,2,21366.688,54.87,4030.91,3790.51,3929.22,4408,238
Cebu Pacific,MNL-TUG,2023,2,8879.64,100.0,10000.0,3790.51,10000.0,4408,55
Cebu Pacific,MNL-VRC,2023,2,4520.544,100.0,10000.0,3790.51,10000.0,4408,28
Cebu Pacific,MPH-CEB,2023,2,4520.544,37.84,5295.73,3346.72,3188.02,642,1644
Cebu Pacific,MPH-MNL,2023,2,31320.912,35.61,3355.53,3346.72,3699.49,642,4852
Cebu Pacific,OZC-MNL,2023,2,6296.472,63.93,5388.09,3875.42,3699.49,99,4852
Cebu Pacific,PAG-MNL,2023,2,6457.92,100.0,10000.0,6167.67,3699.49,76,4852
Cebu Pacific,PPS-MNL,2023,2,22484.672,44.67,3714.49,3726.44,3699.49,310,4852
Cebu Pacific,PPS-PPS,2023,2,199.64,100.0,10000.0,3726.44,3470.49,310,344
Cebu Pacific,RXS-MNL,2023,2,4036.2,39.68,3640.62,3640.72,3699.49,63,4852
Cebu Pacific,TAC-MNL,2023,2,20181.0,37.03,3513.86,3243.09,3699.49,398,4852
Cebu Pacific,TAG-MNL,2023,2,27118.056,68.06,5185.12,5021.91,3699.49,236,4852
Cebu Pacific,TUG-MNL,2023,2,8395.296,100.0,10000.0,10000.0,3699.49,52,4852
Cebu Pacific,TWT-ZAM,2023,2,4520.544,75.68,6318.92,5810.59,6121.88,45,76
Cebu Pacific,VRC-MNL,2023,2,4359.096,100.0,10000.0,10000.0,3699.49,27,4852
Cebu Pacific,ZAM-CEB,2023,2,4520.544,75.39,6289.3,5452.27,3188.02,218,1644
Cebu Pacific,ZAM-MNL,2023,2,12308.24,59.47,5179.36,5452.27,3699.49,218,4852
Cebu Pacific,ZAM-TWT,2023,2,4520.544,73.68,6121.48,5452.27,5678.47,218,46
Philippine Airlines,BCD-CEB,2023,2,1990.156,83.31,7219.11,3710.75,3188.02,446,1644
Philippine Airlines,BCD-MNL,2023,2,20099.31,32.74,3724.74,3710.75,3699.49,446,4852
Philippine Airlines,BPA-CEB,2023,2,430.304,100.0,10000.0,10000.0,3188.02,8,1644
Philippine Airlines,BXU-CEB,2023,2,1290.912,48.57,5004.09,4947.11,3188.02,207,1644
Philippine Airlines,BXU-MNL,2023,2,7243.978,30.92,5728.09,4947.11,3699.49,207,4852
Philippine Airlines,CBO-CEB,2023,2,376.516,100.0,10000.0,10000.0,3188.02,40,1644
Philippine Airlines,CBO-MNL,2023,2,3678.15,100.0,10000.0,10000.0,3699.49,40,4852
Philippine Airlines,CBO-TWT,2023,2,430.304,100.0,10000.0,10000.0,5678.47,40,46
Philippine Airlines,CEB-BCD,2023,2,2097.732,84.03,7316.08,3219.89,3608.59,1650,403
Philippine Airlines,CEB-BPA,2023,2,430.304,100.0,10000.0,3219.89,10000.0,1650,8
Philippine Airlines,CEB-BXU,2023,2,1237.124,57.58,5114.91,3219.89,5116.27,1650,198
Philippine Airlines,CEB-CBO,2023,2,430.304,100.0,10000.0,3219.89,10000.0,1650,40
Philippine Airlines,CEB-CEB,2023,2,53.788,100.0,10000.0,3219.89,3188.02,1650,1644
Philippine Airlines,CEB-CGY,2023,2,3657.584,44.43,4369.64,3219.89,3161.39,1650,426
Philippine Airlines,CEB-DVO,2023,2,8166.284,31.09,5715.18,3219.89,5528.37,1650,580
Philippine Airlines,CEB-IAO,2023,2,3065.916,49.92,5000.01,3219.89,5547.45,1650,205
Philippine Airlines,CEB-ILO,2023,2,3334.856,53.45,5023.8,3219.89,3329.81,1650,522
