DATE,FROM,TO,AIRCRAFT,FLIGHT TIME,STD,ATD,STA,STATUS,FLIGHT NUMBER,AIRLINE
1/22/2025 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5915),1:18:00,10:35:00,10:34:00,12:10:00,Landed 11:53 AM,PR2688,Philippine Airlines
1/20/2025 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5902),1:16:00,10:35:00,10:33:00,12:10:00,Landed 11:49 AM,PR2688,Philippine Airlines
1/19/2025 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5912),-,10:35:00,10:18:00,12:10:00,Diverted to CRK,PR2688,Philippine Airlines
1/17/2025 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5906),1:14:00,10:35:00,10:20:00,12:10:00,Landed 11:34 AM,PR2688,Philippine Airlines
1/15/2025 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5906),-,10:35:00,10:37:00,12:10:00,Diverted to CRK,PR2688,Philippine Airlines
1/13/2025 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5917),1:17:00,10:35:00,10:45:00,12:10:00,Landed 12:02 PM,PR2688,Philippine Airlines
1/12/2025 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5906),0:55:00,10:35:00,10:26:00,12:10:00,Landed 11:22 AM,PR2688,Philippine Airlines
1/10/2025 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5903),0:57:00,10:35:00,10:52:00,12:10:00,Landed 11:50 AM,PR2688,Philippine Airlines
1/8/2025 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5910),1:09:00,10:35:00,10:18:00,12:10:00,Landed 11:27 AM,PR2688,Philippine Airlines
1/6/2025 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5912),1:12:00,10:35:00,10:28:00,12:10:00,Landed 11:41 AM,PR2688,Philippine Airlines
1/5/2025 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5912),0:54:00,10:35:00,10:43:00,12:10:00,Landed 11:37 AM,PR2688,Philippine Airlines
1/3/2025 0:00,,Angeles City (CRK),DH8D (RP-C5917),-,,,14:05:00,Landed 2:05 PM,PR2688,Philippine Airlines
1/3/2025 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5917),1:17:00,10:35:00,10:58:00,12:10:00,Landed 12:15 PM,PR2688,Philippine Airlines
1/1/2025 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5906),1:09:00,10:35:00,10:33:00,12:10:00,Landed 11:43 AM,PR2688,Philippine Airlines
12/30/2024 0:00,,,DH8D (RP-C5906),-,,,,Unknown,PR2688,Philippine Airlines
12/30/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5906),1:14:00,10:35:00,10:39:00,12:10:00,Landed 11:54 AM,PR2688,Philippine Airlines
12/29/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5906),1:24:00,10:35:00,10:41:00,12:10:00,Landed 12:05 PM,PR2688,Philippine Airlines
12/27/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5917),1:14:00,10:35:00,10:43:00,12:10:00,Landed 11:57 AM,PR2688,Philippine Airlines
12/25/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5903),1:19:00,10:35:00,10:35:00,12:10:00,Landed 11:54 AM,PR2688,Philippine Airlines
12/23/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5906),1:18:00,10:35:00,10:12:00,12:10:00,Landed 11:30 AM,PR2688,Philippine Airlines
12/22/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5906),1:13:00,10:35:00,10:38:00,12:10:00,Landed 11:51 AM,PR2688,Philippine Airlines
12/20/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5906),1:22:00,10:35:00,11:16:00,12:10:00,Landed 12:38 PM,PR2688,Philippine Airlines
12/18/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5911),1:21:00,10:35:00,10:39:00,12:10:00,Landed 12:00 PM,PR2688,Philippine Airlines
12/16/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5903),1:14:00,10:35:00,10:27:00,12:10:00,Landed 11:41 AM,PR2688,Philippine Airlines
12/15/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5903),1:14:00,10:35:00,10:32:00,12:10:00,Landed 11:47 AM,PR2688,Philippine Airlines
12/13/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5911),1:20:00,10:35:00,10:38:00,12:10:00,Landed 11:59 AM,PR2688,Philippine Airlines
12/11/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5910),1:11:00,10:35:00,10:24:00,12:10:00,Landed 11:35 AM,PR2688,Philippine Airlines
12/8/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5910),1:21:00,10:35:00,10:37:00,12:10:00,Landed 11:58 AM,PR2688,Philippine Airlines
12/6/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5901),1:11:00,10:35:00,10:19:00,12:10:00,Landed 11:30 AM,PR2688,Philippine Airlines
12/4/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5901),3:19:00,10:35:00,10:31:00,12:10:00,Landed 1:50 PM,PR2688,Philippine Airlines
12/2/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5901),3:13:00,10:35:00,10:41:00,12:10:00,Landed 1:54 PM,PR2688,Philippine Airlines
12/1/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5906),1:14:00,10:35:00,10:55:00,12:10:00,Landed 12:10 PM,PR2688,Philippine Airlines
11/29/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5901),1:15:00,10:35:00,10:21:00,12:10:00,Landed 11:36 AM,PR2688,Philippine Airlines
11/27/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5906),3:26:00,11:00:00,10:58:00,12:35:00,Landed 2:24 PM,PR2688,Philippine Airlines
11/26/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5906),3:12:00,11:00:00,11:03:00,12:35:00,Landed 2:16 PM,PR2688,Philippine Airlines
11/22/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5915),1:13:00,11:00:00,11:00:00,12:35:00,Landed 12:13 PM,PR2688,Philippine Airlines
11/13/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5902),1:17:00,11:00:00,11:08:00,12:35:00,Landed 12:26 PM,PR2688,Philippine Airlines
11/10/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5903),1:14:00,11:00:00,10:57:00,12:35:00,Landed 12:11 PM,PR2688,Philippine Airlines
11/5/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5911),1:03:00,11:00:00,11:02:00,12:35:00,Landed 12:05 PM,PR2688,Philippine Airlines
10/27/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5906),0:55:00,11:00:00,10:49:00,12:35:00,Landed 11:45 AM,PR2688,Philippine Airlines
10/20/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5902),1:18:00,11:00:00,10:45:00,12:35:00,Landed 12:04 PM,PR2688,Philippine Airlines
10/18/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5905),0:52:00,11:00:00,10:44:00,12:35:00,Landed 11:36 AM,PR2688,Philippine Airlines
10/16/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5905),-,13:57:00,10:53:00,13:57:00,Diverted to CRK,PR2688,Philippine Airlines
10/15/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5905),1:09:00,11:00:00,10:38:00,12:35:00,Landed 11:47 AM,PR2688,Philippine Airlines
10/13/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5903),1:10:00,11:00:00,10:45:00,12:35:00,Landed 11:55 AM,PR2688,Philippine Airlines
10/11/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5903),1:33:00,11:00:00,10:40:00,12:35:00,Landed 12:13 PM,PR2688,Philippine Airlines
10/9/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5915),1:29:00,11:00:00,10:45:00,12:35:00,Landed 12:14 PM,PR2688,Philippine Airlines
10/8/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5906),1:16:00,11:00:00,10:47:00,12:35:00,Landed 12:03 PM,PR2688,Philippine Airlines
10/6/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5906),1:24:00,11:00:00,10:49:00,12:35:00,Landed 12:13 PM,PR2688,Philippine Airlines
10/4/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5906),1:27:00,11:00:00,10:50:00,12:35:00,Landed 12:17 PM,PR2688,Philippine Airlines
9/27/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5907),1:10:00,11:00:00,10:44:00,12:35:00,Landed 11:54 AM,PR2688,Philippine Airlines
9/25/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5906),1:12:00,11:00:00,10:31:00,12:35:00,Landed 11:44 AM,PR2688,Philippine Airlines
9/24/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5907),-,11:00:00,11:47:00,12:35:00,Diverted to CRK,PR2688,Philippine Airlines
9/22/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5915),1:07:00,11:00:00,11:13:00,12:35:00,Landed 12:20 PM,PR2688,Philippine Airlines
9/20/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5907),1:09:00,11:00:00,10:37:00,12:35:00,Landed 11:47 AM,PR2688,Philippine Airlines
9/18/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5911),1:11:00,11:00:00,10:51:00,12:35:00,Landed 12:02 PM,PR2688,Philippine Airlines
9/15/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5917),1:12:00,11:00:00,10:53:00,12:35:00,Landed 12:05 PM,PR2688,Philippine Airlines
9/13/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5917),1:28:00,11:00:00,10:49:00,12:35:00,Landed 12:17 PM,PR2688,Philippine Airlines
9/11/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5912),1:12:00,11:00:00,10:36:00,12:35:00,Landed 11:48 AM,PR2688,Philippine Airlines
9/10/2024 0:00,,Angeles City (CRK),DH8D (RP-C5906),-,,,13:29:00,Landed 1:29 PM,PR2688,Philippine Airlines
9/10/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5906),1:08:00,11:00:00,10:40:00,12:35:00,Landed 11:49 AM,PR2688,Philippine Airlines
9/8/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5907),1:12:00,11:00:00,10:37:00,12:35:00,Landed 11:49 AM,PR2688,Philippine Airlines
9/6/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5912),1:14:00,11:00:00,10:41:00,12:35:00,Landed 11:55 AM,PR2688,Philippine Airlines
9/1/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5911),1:20:00,11:00:00,10:37:00,12:35:00,Landed 11:57 AM,PR2688,Philippine Airlines
8/30/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5911),1:09:00,11:00:00,10:35:00,12:35:00,Landed 11:44 AM,PR2688,Philippine Airlines
8/28/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5903),1:12:00,11:00:00,10:52:00,12:35:00,Landed 12:04 PM,PR2688,Philippine Airlines
8/27/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5903),1:19:00,11:00:00,11:05:00,12:35:00,Landed 12:24 PM,PR2688,Philippine Airlines
8/25/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5903),1:16:00,11:00:00,10:52:00,12:35:00,Landed 12:08 PM,PR2688,Philippine Airlines
8/23/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5903),1:14:00,11:00:00,10:53:00,12:35:00,Landed 12:07 PM,PR2688,Philippine Airlines
8/21/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5903),1:07:00,11:00:00,10:45:00,12:35:00,Landed 11:53 AM,PR2688,Philippine Airlines
8/20/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5903),1:16:00,11:00:00,10:44:00,12:35:00,Landed 12:01 PM,PR2688,Philippine Airlines
8/18/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5905),1:11:00,11:00:00,10:55:00,12:35:00,Landed 12:07 PM,PR2688,Philippine Airlines
8/16/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5905),1:17:00,11:00:00,10:56:00,12:35:00,Landed 12:13 PM,PR2688,Philippine Airlines
8/14/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5905),1:21:00,11:00:00,10:37:00,12:35:00,Landed 11:58 AM,PR2688,Philippine Airlines
8/13/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5905),1:12:00,11:00:00,10:52:00,12:35:00,Landed 12:04 PM,PR2688,Philippine Airlines
8/11/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5907),1:07:00,11:00:00,11:12:00,12:35:00,Landed 12:20 PM,PR2688,Philippine Airlines
8/9/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5907),1:10:00,11:00:00,10:42:00,12:35:00,Landed 11:52 AM,PR2688,Philippine Airlines
8/6/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5917),1:13:00,11:00:00,10:40:00,12:35:00,Landed 11:54 AM,PR2688,Philippine Airlines
8/4/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5917),1:14:00,11:00:00,10:40:00,12:35:00,Landed 11:54 AM,PR2688,Philippine Airlines
8/2/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5917),1:11:00,11:00:00,10:44:00,12:35:00,Landed 11:55 AM,PR2688,Philippine Airlines
7/31/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5911),1:15:00,11:00:00,10:44:00,12:35:00,Landed 11:59 AM,PR2688,Philippine Airlines
7/30/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5911),1:11:00,11:00:00,11:54:00,12:35:00,Landed 1:05 PM,PR2688,Philippine Airlines
7/28/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5902),1:13:00,11:00:00,10:48:00,12:35:00,Landed 12:02 PM,PR2688,Philippine Airlines
7/21/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5902),1:15:00,11:00:00,11:11:00,12:35:00,Landed 12:27 PM,PR2688,Philippine Airlines
7/19/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5907),1:14:00,11:00:00,10:55:00,12:35:00,Landed 12:10 PM,PR2688,Philippine Airlines
7/17/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5915),1:10:00,11:00:00,10:50:00,12:35:00,Landed 12:00 PM,PR2688,Philippine Airlines
7/16/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5912),1:09:00,11:00:00,11:17:00,12:35:00,Landed 12:26 PM,PR2688,Philippine Airlines
7/14/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5917),1:17:00,11:00:00,10:55:00,12:35:00,Landed 12:13 PM,PR2688,Philippine Airlines
7/10/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5917),1:12:00,11:00:00,10:48:00,12:35:00,Landed 12:00 PM,PR2688,Philippine Airlines
7/9/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5917),1:12:00,11:00:00,10:59:00,12:35:00,Landed 12:11 PM,PR2688,Philippine Airlines
7/5/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5911),1:13:00,11:00:00,10:36:00,12:35:00,Landed 11:49 AM,PR2688,Philippine Airlines
7/3/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5906),0:51:00,11:00:00,10:54:00,12:35:00,Landed 11:45 AM,PR2688,Philippine Airlines
7/2/2024 0:00,Angeles City (CRK),Basco (BSO),DH8D (RP-C5906),1:09:00,11:00:00,11:12:00,12:35:00,Landed 12:22 PM,PR2688,Philippine Airlines
9/15/2025 0:00,Manila (MNL),Basco (BSO),DH8,,6:20:00,,8:15:00,Scheduled,PR2932,Philippine Airlines
9/14/2025 0:00,Manila (MNL),Basco (BSO),DH8,,6:20:00,,8:15:00,Scheduled,PR2932,Philippine Airlines
9/12/2025 0:00,Manila (MNL),Basco (BSO),DH8,,6:20:00,,8:15:00,Scheduled,PR2932,Philippine Airlines
9/11/2025 0:00,Manila (MNL),Basco (BSO),DH8,,6:20:00,,8:15:00,Scheduled,PR2932,Philippine Airlines
9/10/2025 0:00,Manila (MNL),Basco (BSO),DH8,,6:20:00,,8:15:00,Scheduled,PR2932,Philippine Airlines
9/8/2025 0:00,Manila (MNL),Basco (BSO),DH8D (RP-C5906),1:17:00,6:20:00,7:17:00,8:15:00,Landed 8:34 AM,PR2932,Philippine Airlines
9/7/2025 0:00,Manila (MNL),Basco (BSO),DH8D (RP-C5905),1:19:00,6:20:00,6:04:00,8:15:00,Landed 7:22 AM,PR2932,Philippine Airlines
9/5/2025 0:00,Manila (MNL),Basco (BSO),DH8D (RP-C5915),1:18:00,6:20:00,6:24:00,8:15:00,Landed 7:42 AM,PR2932,Philippine Airlines
9/4/2025 0:00,Manila (MNL),Basco (BSO),DH8D (RP-C5906),1:17:00,6:20:00,6:32:00,8:15:00,Landed 7:49 AM,PR2932,Philippine Airlines
9/3/2025 0:00,Manila (MNL),Basco (BSO),DH8D (RP-C5915),1:12:00,6:20:00,6:50:00,8:15:00,Landed 8:02 AM,PR2932,Philippine Airlines
9/1/2025 0:00,Manila (MNL),Basco (BSO),DH8D (RP-C5901),1:20:00,6:20:00,6:56:00,8:15:00,Landed 8:16 AM,PR2932,Philippine Airlines
8/31/2025 0:00,Manila (MNL),Basco (BSO),DH8D (RP-C5901),1:24:00,6:20:00,6:41:00,8:15:00,Landed 8:05 AM,PR2932,Philippine Airlines
8/30/2025 0:00,Manila (MNL),Basco (BSO),DH8D (RP-C5912),1:14:00,6:20:00,6:33:00,8:15:00,Landed 7:47 AM,PR2932,Philippine Airlines
8/29/2025 0:00,Manila (MNL),Basco (BSO),DH8D (RP-C5907),1:20:00,6:20:00,6:42:00,8:15:00,Landed 8:02 AM,PR2932,Philippine Airlines
8/28/2025 0:00,Manila (MNL),Basco (BSO),DH8D (RP-C5901),1:13:00,6:20:00,6:31:00,8:15:00,Landed 7:44 AM,PR2932,Philippine Airlines
8/27/2025 0:00,Manila (MNL),Basco (BSO),DH8D (RP-C5901),1:28:00,6:20:00,6:27:00,8:15:00,Landed 7:55 AM,PR2932,Philippine Airlines
8/26/2025 0:00,Manila (MNL),Basco (BSO),DH8D (RP-C5901),1:20:00,6:20:00,6:21:00,8:15:00,Landed 7:41 AM,PR2932,Philippine Airlines
8/25/2025 0:00,Manila (MNL),Basco (BSO),DH8D (RP-C5901),1:19:00,6:20:00,6:22:00,8:15:00,Landed 7:41 AM,PR2932,Philippine Airlines
8/24/2025 0:00,Manila (MNL),Basco (BSO),DH8D (RP-C5905),1:14:00,6:20:00,6:10:00,8:15:00,Landed 7:23 AM,PR2932,Philippine Airlines
8/23/2025 0:00,Manila (MNL),Basco (BSO),DH8D (RP-C5905),1:14:00,6:20:00,6:12:00,8:15:00,Landed 7:27 AM,PR2932,Philippine Airlines
8/22/2025 0:00,Manila (MNL),Basco (BSO),DH8D (RP-C5912),1:26:00,6:20:00,6:29:00,8:15:00,Landed 7:55 AM,PR2932,Philippine Airlines
8/21/2025 0:00,Manila (MNL),Basco (BSO),DH8D (RP-C5911),1:17:00,6:20:00,6:25:00,8:15:00,Landed 7:42 AM,PR2932,Philippine Airlines
8/20/2025 0:00,Manila (MNL),Basco (BSO),DH8D (RP-C5911),1:18:00,6:20:00,6:43:00,8:15:00,Landed 8:01 AM,PR2932,Philippine Airlines
8/19/2025 0:00,Manila (MNL),Basco (BSO),DH8D (RP-C5905),1:13:00,6:20:00,6:14:00,8:15:00,Landed 7:27 AM,PR2932,Philippine Airlines
8/18/2025 0:00,Manila (MNL),Basco (BSO),DH8D (RP-C5905),1:17:00,6:20:00,6:20:00,8:15:00,Landed 7:37 AM,PR2932,Philippine Airlines
8/17/2025 0:00,Manila (MNL),Basco (BSO),DH8D (RP-C5912),1:15:00,6:20:00,6:35:00,8:15:00,Landed 7:50 AM,PR2932,Philippine Airlines
8/16/2025 0:00,Manila (MNL),Basco (BSO),DH8D (RP-C5912),1:16:00,6:20:00,6:10:00,8:15:00,Landed 7:25 AM,PR2932,Philippine Airlines
8/15/2025 0:00,Manila (MNL),Basco (BSO),DH8D (RP-C5901),1:18:00,6:20:00,6:24:00,8:15:00,Landed 7:42 AM,PR2932,Philippine Airlines
8/14/2025 0:00,Manila (MNL),Basco (BSO),DH8D (RP-C5901),1:20:00,6:20:00,6:20:00,8:15:00,Landed 7:40 AM,PR2932,Philippine Airlines
8/13/2025 0:00,Manila (MNL),Basco (BSO),DH8,,6:20:00,,8:15:00,Canceled,PR2932,Philippine Airlines
8/12/2025 0:00,Manila (MNL),Basco (BSO),DH8D (RP-C5901),1:18:00,6:20:00,6:19:00,8:15:00,Landed 7:37 AM,PR2932,Philippine Airlines
8/11/2025 0:00,Manila (MNL),Basco (BSO),DH8D (RP-C5911),1:17:00,6:20:00,6:29:00,8:15:00,Landed 7:46 AM,PR2932,Philippine Airlines
8/10/2025 0:00,Manila (MNL),Basco (BSO),DH8D (RP-C5901),1:18:00,6:20:00,6:41:00,8:15:00,Landed 7:59 AM,PR2932,Philippine Airlines
8/9/2025 0:00,,Manila (MNL),DH8D (RP-C5903),,,,9:58:00,Landed 9:58 AM,PR2932,Philippine Airlines
8/9/2025 0:00,Manila (MNL),Basco (BSO),DH8D (RP-C5903),1:16:00,6:20:00,6:29:00,8:15:00,Landed 7:45 AM,PR2932,Philippine Airlines
8/8/2025 0:00,Manila (MNL),Basco (BSO),DH8D (RP-C5901),1:16:00,6:20:00,6:33:00,8:15:00,Landed 7:50 AM,PR2932,Philippine Airlines
8/7/2025 0:00,Manila (MNL),Basco (BSO),DH8D (RP-C5901),1:23:00,6:20:00,6:31:00,8:15:00,Landed 7:55 AM,PR2932,Philippine Airlines
8/6/2025 0:00,Manila (MNL),Basco (BSO),DH8D (RP-C5912),1:23:00,6:20:00,6:21:00,8:15:00,Landed 7:44 AM,PR2932,Philippine Airlines
8/5/2025 0:00,Manila (MNL),Basco (BSO),DH8D (RP-C5901),1:19:00,6:20:00,6:49:00,8:15:00,Landed 8:08 AM,PR2932,Philippine Airlines
8/4/2025 0:00,Manila (MNL),Basco (BSO),DH8D (RP-C5901),1:18:00,6:20:00,6:23:00,8:15:00,Landed 7:41 AM,PR2932,Philippine Airlines
7/23/2025 0:00,Manila (MNL),Basco (BSO),DH8D (RP-C5905),1:19:00,6:20:00,7:10:00,8:15:00,Landed 8:29 AM,PR2932,Philippine Airlines
7/22/2025 0:00,Manila (MNL),Basco (BSO),DH8D (RP-C5905),1:18:00,6:20:00,6:44:00,8:15:00,Landed 8:03 AM,PR2932,Philippine Airlines
7/21/2025 0:00,Manila (MNL),Basco (BSO),DH8D (RP-C5903),1:16:00,6:20:00,6:28:00,8:15:00,Landed 7:44 AM,PR2932,Philippine Airlines
7/20/2025 0:00,Manila (MNL),Basco (BSO),DH8D (RP-C5905),1:18:00,6:20:00,6:29:00,8:15:00,Landed 7:48 AM,PR2932,Philippine Airlines
7/17/2025 0:00,Manila (MNL),Basco (BSO),DH8D (RP-C5905),1:17:00,6:20:00,6:23:00,8:15:00,Landed 7:41 AM,PR2932,Philippine Airlines
7/15/2025 0:00,Manila (MNL),Basco (BSO),DH8D (RP-C5905),1:16:00,6:20:00,6:25:00,8:15:00,Landed 7:41 AM,PR2932,Philippine Airlines
7/14/2025 0:00,Manila (MNL),Basco (BSO),DH8D (RP-C5912),1:16:00,6:20:00,6:30:00,8:15:00,Landed 7:46 AM,PR2932,Philippine Airlines
7/13/2025 0:00,Manila (MNL),Basco (BSO),DH8D (RP-C5905),1:18:00,6:20:00,6:21:00,8:15:00,Landed 7:40 AM,PR2932,Philippine Airlines
7/12/2025 0:00,Manila (MNL),Basco (BSO),DH8D (RP-C5912),1:17:00,6:20:00,6:14:00,8:15:00,Landed 7:31 AM,PR2932,Philippine Airlines
7/11/2025 0:00,Manila (MNL),Basco (BSO),DH8D (RP-C5911),1:20:00,6:20:00,6:49:00,8:15:00,Landed 8:09 AM,PR2932,Philippine Airlines
7/10/2025 0:00,Manila (MNL),Basco (BSO),DH8D (RP-C5905),1:19:00,6:20:00,6:30:00,8:15:00,Landed 7:49 AM,PR2932,Philippine Airlines
7/9/2025 0:00,,Manila (MNL),DH8D (RP-C5901),,2:26:00,,10:26:00,Landed 10:26 AM,PR2932,Philippine Airlines
7/9/2025 0:00,Manila (MNL),Basco (BSO),DH8D (RP-C5901),,6:20:00,7:15:00,8:15:00,Diverted to MNL,PR2932,Philippine Airlines
7/7/2025 0:00,Manila (MNL),Basco (BSO),DH8D (RP-C5902),1:17:00,6:20:00,6:24:00,8:15:00,Landed 7:42 AM,PR2932,Philippine Airlines
7/6/2025 0:00,Manila (MNL),Basco (BSO),DH8D (RP-C5910),1:14:00,6:20:00,6:19:00,8:15:00,Landed 7:33 AM,PR2932,Philippine Airlines
7/5/2025 0:00,Manila (MNL),Basco (BSO),DH8D (RP-C5910),1:14:00,6:20:00,6:12:00,8:15:00,Landed 7:26 AM,PR2932,Philippine Airlines
7/4/2025 0:00,Manila (MNL),Basco (BSO),DH8D (RP-C5910),1:15:00,6:20:00,6:21:00,8:15:00,Landed 7:36 AM,PR2932,Philippine Airlines
7/3/2025 0:00,Manila (MNL),Basco (BSO),DH8D (RP-C5910),1:17:00,6:20:00,6:02:00,8:15:00,Landed 7:20 AM,PR2932,Philippine Airlines
7/2/2025 0:00,Manila (MNL),Basco (BSO),DH8D (RP-C5910),1:18:00,6:20:00,6:32:00,8:15:00,Landed 7:50 AM,PR2932,Philippine Airlines
7/1/2025 0:00,Manila (MNL),Basco (BSO),DH8D (RP-C5910),1:19:00,6:20:00,6:24:00,8:15:00,Landed 7:43 AM,PR2932,Philippine Airlines
6/30/2025 0:00,Manila (MNL),Basco (BSO),DH8D (RP-C5912),1:15:00,6:20:00,6:07:00,8:15:00,Landed 7:23 AM,PR2932,Philippine Airlines
6/29/2025 0:00,Manila (MNL),Basco (BSO),DH8D (RP-C5910),1:18:00,6:20:00,6:39:00,8:15:00,Landed 7:57 AM,PR2932,Philippine Airlines
6/28/2025 0:00,Manila (MNL),Basco (BSO),DH8D (RP-C5901),1:18:00,6:20:00,6:28:00,8:15:00,Landed 7:47 AM,PR2932,Philippine Airlines
6/27/2025 0:00,Manila (MNL),Basco (BSO),DH8D (RP-C5910),1:22:00,6:20:00,6:25:00,8:15:00,Landed 7:48 AM,PR2932,Philippine Airlines
6/26/2025 0:00,Manila (MNL),Basco (BSO),DH8D (RP-C5910),1:19:00,6:20:00,6:33:00,8:15:00,Landed 7:53 AM,PR2932,Philippine Airlines
6/25/2025 0:00,Manila (MNL),Basco (BSO),DH8D (RP-C5911),1:16:00,6:20:00,6:21:00,8:15:00,Landed 7:38 AM,PR2932,Philippine Airlines
